Date,FHKCX,Nikkei,Hang,BSE,VWO,IXIC,MSCI,NYA,CWI
2017-05-11,28.74,19961.550781,25125.550781,30250.980469,40.709999,6115.959961,170.79,11563.599609,23.593334
2017-05-12,28.799999,19883.900391,25156.339844,30188.150391,40.93,6121.22998,170.8,11547.049805,23.713333
2017-05-15,29.07,19869.849609,25371.589844,30322.119141,41.310001,6149.669922,171.86,11614.230469,23.84
2017-05-16,29.219999,19919.820313,25335.939453,30582.599609,41.349998,6169.870117,172.37,11606.490234,23.98
2017-05-17,28.809999,19814.880859,25293.630859,30658.769531,40.73,6011.240234,171.49,11423.530273,23.66
2017-05-18,28.9,19553.859375,25136.519531,30434.789063,39.98,6055.129883,170.73,11434.05957,23.606667
2017-05-19,29.17,19590.759766,25174.869141,30464.919922,40.689999,6083.700195,171.51,11542.69043,23.926666
2017-05-22,29.469999,19678.279297,25391.339844,30570.970703,40.68,6133.620117,173.29,11585.209961,23.993334
2017-05-23,29.42,19613.279297,25403.150391,30365.25,40.66,6138.709961,172.89,11604.620117,23.959999
2017-05-24,29.35,19742.980469,25428.5,30301.640625,40.799999,6163.02002,173.09,11621.230469,24.006666
2017-05-25,29.59,19813.130859,25630.779297,30750.029297,41.009998,6205.259766,174.73,11639.299805,24.02
2017-05-26,29.559999,19686.839844,25639.269531,31028.210938,41.110001,6210.189941,174.66,11631.870117,23.966667
2017-05-31,29.33,19650.570313,25660.650391,31145.800781,40.740002,6198.52002,174.03,11598.030273,23.940001
2017-06-01,29.559999,19860.029297,25809.220703,31137.589844,41.040001,6246.830078,175.19,11699.790039,24.086666
2017-06-02,29.549999,20177.279297,25924.050781,31273.289063,41.169998,6305.799805,175.9,11718.700195,24.293333
2017-06-05,29.49,20170.820313,25862.990234,31309.490234,41.169998,6295.680176,176.33,11693.679688,24.213333
2017-06-06,29.620001,19979.900391,25997.140625,31190.560547,41.200001,6275.060059,176.64,11671.459961,24.166666
2017-06-07,29.84,19984.619141,25974.160156,31271.279297,41.169998,6297.379883,177.11,11667.730469,24.146667
2017-06-08,30.190001,19909.259766,26063.060547,31213.359375,41.25,6321.759766,178.89,11678.950195,24.153334
2017-06-09,29.93,20013.259766,26030.289063,31262.060547,40.970001,6207.919922,177.79,11744.730469,24.059999
2017-06-12,29.74,19908.580078,25708.039063,31095.699219,40.82,6175.459961,175.71,11746.459961,23.940001
2017-06-13,29.76,19898.75,25852.099609,31103.490234,41.009998,6220.370117,176.07,11796.790039,24.106667
2017-06-14,29.66,19883.519531,25875.900391,31155.910156,40.98,6194.890137,175.83,11779.80957,24.066668
2017-06-15,29.360001,19831.820313,25565.339844,31075.730469,40.619999,6165.5,174.29,11740.519531,23.82
2017-06-16,29.43,19943.259766,25626.490234,31056.400391,40.75,6151.759766,174.54,11772.019531,23.74
2017-06-19,29.860001,20067.75,25924.550781,31311.570313,41.02,6239.009766,177.12,11833.339844,23.84
2017-06-20,29.77,20230.410156,25843.039063,31297.529297,40.529999,6188.029785,177.17,11738.950195,23.6
2017-06-21,30.040001,20138.789063,25694.580078,31283.640625,40.43,6233.950195,177.21,11696.280273,23.593334
2017-06-22,30.110001,20110.509766,25674.529297,31290.740234,40.580002,6236.689941,177.6,11712.519531,23.646667
2017-06-23,30.24,20132.669922,25670.050781,31138.210938,40.73,6265.25,177.83,11733.200195,23.719999
2017-06-27,30.360001,20225.089844,25839.990234,30958.25,40.73,6146.620117,178.74,11716.919922,23.753334
2017-06-28,30.35,20130.410156,25683.5,30834.320313,40.970001,6234.410156,177.57,11812.799805,23.966667
2017-06-29,30,20220.300781,25965.419922,30857.519531,40.509998,6144.350098,178.08,11739.980469,23.74
2017-06-30,30.059999,20033.429688,25764.580078,30921.609375,40.830002,6140.419922,176.95,11761.700195,23.773333
2017-07-03,29.99,20055.800781,25784.169922,31221.619141,41.02,6110.060059,177.19,11835.719727,23.793333
2017-07-05,30,20081.630859,25521.970703,31245.560547,40.950001,6150.859863,176.31,11809.490234,23.713333
2017-07-06,29.84,19994.060547,25465.220703,31369.339844,40.5,6089.459961,175.52,11702.429688,23.566668
2017-07-07,29.780001,19929.089844,25340.849609,31360.630859,40.610001,6153.080078,174.72,11752.980469,23.606667
2017-07-10,29.950001,20080.980469,25500.060547,31715.640625,40.900002,6176.390137,175.42,11751.790039,23.700001
2017-07-11,30.4,20195.480469,25877.640625,31747.089844,41.189999,6193.299805,178.09,11744.769531,23.780001
2017-07-12,30.719999,20098.380859,26043.640625,31804.820313,41.970001,6261.169922,179.31,11825.900391,24.053333
2017-07-13,30.84,20099.810547,26346.169922,32037.380859,42.09,6274.439941,181.2,11844.620117,24.1
2017-07-14,31.07,20118.859375,26389.230469,32020.75,42.52,6312.470215,181.67,11897.30957,24.333334
2017-07-18,31.23,19999.910156,26524.939453,31710.990234,42.369999,6344.310059,182.67,11877.419922,24.293333
2017-07-19,31.51,20020.859375,26672.160156,31955.349609,42.779999,6385.040039,183.96,11941.339844,24.440001
2017-07-20,31.49,20144.589844,26740.210938,31904.400391,42.689999,6390,183.94,11944.490234,24.5
2017-07-21,31.370001,20099.75,26706.089844,32028.890625,42.599998,6387.75,183.55,11924.599609,24.4
2017-07-24,31.629999,19975.669922,26846.830078,32245.869141,42.759998,6410.810059,184.73,11904.709961,24.406666
2017-07-25,31.620001,19955.199219,26852.050781,32228.269531,42.689999,6412.169922,184.37,11965.719727,24.453333
2017-07-26,31.780001,20050.160156,26941.019531,32382.460938,43,6422.75,184.85,11964.910156,24.613333
2017-07-27,31.780001,20079.640625,27131.169922,32383.300781,42.779999,6382.189941,186.24,11963.230469,24.5
2017-07-28,31.780001,19959.839844,26979.390625,32309.880859,42.939999,6374.680176,185.65,11954.69043,24.526667
2017-07-31,31.92,19925.179688,27323.990234,32514.939453,43.009998,6348.120117,186.93,11967.669922,24.593334
2017-08-01,32.02,19985.789063,27540.230469,32575.169922,43.189999,6362.939941,187.43,12000.019531,24.713333
2017-08-02,31.889999,20080.039063,27607.380859,32476.740234,43.290001,6362.649902,187.68,11979.370117,24.719999
2017-08-03,31.82,20029.259766,27531.009766,32237.880859,43.130001,6340.339844,187.18,11956.519531,24.693333
2017-08-04,31.91,19952.330078,27562.679688,32325.410156,43.240002,6351.560059,187.71,11984.889648,24.733334
2017-08-07,32.41,20055.890625,27690.359375,32273.669922,43.580002,6383.77002,189.47,11987.769531,24.780001
2017-08-08,32.540001,19996.009766,27854.910156,32014.189453,43.52,6370.459961,190.46,11949.969727,24.686666
2017-08-09,32.48,19738.710938,27757.089844,31797.839844,43.279999,6352.330078,189.86,11929.459961,24.6
2017-08-10,31.709999,19729.740234,27444,31531.330078,42.279999,6216.870117,186.84,11771.599609,24.219999
2017-08-14,31.809999,19537.099609,27250.230469,31449.029297,42.779999,6340.22998,185.76,11856.05957,24.4
2017-08-16,32.060001,19729.279297,27409.070313,31770.890625,43.27,6345.109863,186.83,11868.860352,24.553333
2017-08-17,31.74,19702.630859,27344.220703,31795.460938,42.720001,6221.910156,187.23,11712.719727,24.26
2017-08-18,31.85,19470.410156,27047.570313,31524.679688,43.029999,6216.529785,186.17,11699.830078,24.32
2017-08-21,32.049999,19393.130859,27154.679688,31258.849609,43.139999,6213.129883,187.08,11719.269531,24.360001
2017-08-22,32.369999,19383.839844,27401.669922,31291.849609,43.52,6297.47998,189,11805.290039,24.52
2017-08-24,32.490002,19353.769531,27518.599609,31596.060547,43.830002,6271.330078,190.25,11773.799805,24.52
2017-08-28,32.470001,19449.900391,27863.289063,31750.820313,44.189999,6283.02002,190.36,11800.219727,24.666666
2017-08-29,32.470001,19362.550781,27765.009766,31388.390625,44.099998,6301.890137,189.8,11791.879883,24.58
2017-08-30,32.720001,19506.539063,28094.609375,31646.460938,44.150002,6368.310059,191.97,11805.070313,24.553333
2017-08-31,32.669998,19646.240234,27970.300781,31730.490234,44.299999,6428.660156,192.03,11875.69043,24.746666
2017-09-01,32.669998,19691.470703,27953.160156,31892.230469,44.619999,6435.330078,192.23,11918.080078,24.813334
2017-09-05,32.57,19385.810547,27741.349609,31809.550781,44.279999,6375.569824,191.32,11827.150391,24.626667
2017-09-06,32.540001,19357.970703,27613.759766,31661.970703,44.599998,6393.310059,190.63,11872.919922,24.786667
2017-09-07,32.619999,19396.519531,27522.919922,31662.740234,44.82,6397.870117,191.13,11879.610352,24.953333
2017-09-08,32.509998,19274.820313,27668.470703,31687.519531,44.529999,6360.189941,191.83,11887.980469,24.92
2017-09-11,32.869999,19545.769531,27955.130859,31882.160156,45.049999,6432.259766,193.46,12010.269531,25.153334
2017-09-12,33.009998,19776.619141,27972.240234,32158.660156,44.970001,6454.279785,194.26,12057.120117,25.193333
2017-09-13,33.139999,19865.820313,27894.080078,32186.410156,44.669998,6460.189941,194.26,12055.179688,25.073334
2017-09-14,33.049999,19807.439453,27777.199219,32241.929688,44.759998,6429.080078,193.79,12062.620117,25.120001
2017-09-15,33.119999,19909.5,27807.589844,32272.609375,45.060001,6448.470215,194.01,12080.139648,25.153334
2017-09-19,33.299999,20299.380859,28051.410156,32402.369141,45.060001,6461.319824,196,12131.730469,25.32
2017-09-20,33.400002,20310.460938,28127.800781,32400.509766,44.41,6456.040039,196.23,12147.5,25.280001
2017-09-21,33.419998,20347.480469,28110.330078,32370.039063,44.450001,6422.689941,196.05,12133.629883,25.253334
2017-09-22,33.279999,20296.449219,27880.529297,31922.439453,44.18,6426.919922,194.49,12151.799805,25.26
2017-09-25,32.560001,20397.580078,27500.339844,31626.630859,43.360001,6370.589844,190.46,12141.55957,25.066668
2017-09-26,32.470001,20330.189453,27513.009766,31599.759766,43.349998,6380.160156,189.64,12127.919922,25.026667
2017-09-27,32.75,20267.050781,27642.429688,31159.810547,43.110001,6453.259766,191.38,12157.650391,25.02
2017-09-28,32.610001,20363.109375,27421.599609,31282.480469,43.130001,6453.450195,189.84,12179.30957,25.059999
2017-09-29,32.849998,20356.279297,27554.300781,31283.720703,43.57,6495.959961,191.16,12209.160156,25.219999
2017-10-03,33.529999,20614.070313,28173.210938,31497.380859,44.209999,6531.709961,195.26,12302.879883,25.373333
2017-10-04,33.580002,20626.660156,28379.179688,31671.710938,44.259998,6534.629883,196.07,12304.669922,25.353333
2017-10-06,33.810001,20690.710938,28458.039063,31814.220703,44.369999,6590.180176,197.44,12317.69043,25.32
2017-10-10,34.040001,20823.509766,28490.830078,31924.410156,44.650002,6587.25,197.97,12346.589844,25.533333
2017-10-11,34.27,20881.269531,28389.570313,31833.990234,44.779999,6603.549805,198.31,12362.05957,25.6
2017-10-12,34.27,20954.720703,28459.029297,32182.220703,44.779999,6591.509766,198.8,12338.740234,25.6
2017-10-13,34.419998,21155.179688,28476.429688,32432.689453,45.18,6605.799805,199.12,12352,25.726667
2017-10-16,34.599998,21255.560547,28692.800781,32633.640625,45.139999,6624,200.79,12359.519531,25.74
2017-10-17,34.389999,21336.119141,28697.490234,32609.160156,44.919998,6623.660156,199.84,12349.969727,25.66
2017-10-18,34.57,21363.050781,28711.759766,32584.349609,44.959999,6624.220215,200.5,12371.019531,25.719999
2017-10-19,34.380001,21448.519531,28159.089844,32389.960938,44.630001,6605.069824,197.81,12380.320313,25.646667
2017-10-23,34.290001,21696.650391,28305.880859,32506.720703,44.41,6586.830078,198.16,12384.419922,25.52
2017-10-24,34.23,21805.169922,28154.970703,32607.339844,44.529999,6598.430176,197.36,12404.990234,25.559999
2017-10-25,34.200001,21707.619141,28302.890625,33042.5,44.43,6563.890137,197.63,12336.580078,25.459999
2017-10-26,34.130001,21739.779297,28202.380859,33147.128906,44.200001,6556.77002,196.67,12352.429688,25.453333
2017-10-27,34.41,22008.449219,28438.849609,33157.21875,44.740002,6701.259766,197.34,12366.429688,25.559999
2017-10-30,34.43,22011.669922,28336.189453,33266.160156,44.380001,6698.959961,197.7,12319.469727,25.573334
2017-10-31,34.639999,22011.609375,28245.539063,33213.128906,44.630001,6727.669922,198.44,12341.009766,25.686666
2017-11-01,34.900002,22420.080078,28594.060547,33600.269531,44.740002,6716.529785,200.07,12362.879883,25.766666
2017-11-02,34.93,22539.119141,28518.640625,33573.21875,44.880001,6714.939941,199.54,12372.959961,25.833334
2017-11-03,34.970001,22539.119141,28603.609375,33685.558594,44.619999,6764.439941,200.08,12373.05957,25.780001
2017-11-06,35.52,22548.349609,28596.800781,33731.191406,45.049999,6786.439941,200.89,12400.929688,25.9
2017-11-07,35.73,22937.599609,28994.339844,33370.761719,44.77,6767.779785,203.17,12371.25,25.806667
2017-11-08,35.639999,22913.820313,28907.599609,33218.808594,44.93,6789.120117,202.65,12384.719727,25.9
2017-11-09,35.689999,22868.710938,29136.570313,33250.929688,44.759998,6750.049805,203.22,12339.660156,25.726667
2017-11-10,35.889999,22681.419922,29120.919922,33314.558594,44.59,6750.939941,203.03,12322.599609,25.653334
2017-11-13,35.970001,22380.990234,29182.179688,33033.558594,44.5,6757.600098,203.17,12316.820313,25.559999
2017-11-14,35.599998,22380.009766,29152.119141,32941.871094,44.200001,6737.870117,202.37,12280.110352,25.513334
2017-11-15,35.5,22028.320313,28851.689453,32760.439453,43.84,6706.209961,200.5,12220.339844,25.386667
2017-11-16,36.110001,22351.119141,29018.759766,33106.820313,44.619999,6793.290039,202.2,12303.280273,25.666666
2017-11-17,36.279999,22396.800781,29199.039063,33342.800781,44.869999,6782.790039,203.69,12302.889648,25.653334
2017-11-20,36.48,22261.759766,29260.310547,33359.898438,45.060001,6790.709961,204.06,12320.769531,25.686666
2017-11-21,37.18,22416.480469,29818.070313,33478.351563,45.619999,6862.47998,207.59,12385.889648,25.893333
2017-11-22,36.91,22523.150391,30003.490234,33561.550781,45.77,6867.359863,208.36,12390.820313,26.006666
2017-11-24,36.470001,22550.849609,29866.320313,33679.238281,45.599998,6889.160156,207.53,12421.929688,26.120001
2017-11-27,35.990002,22495.990234,29686.189453,33724.441406,45.130001,6878.52002,205.2,12390.780273,25.9
2017-11-28,36.18,22486.240234,29680.849609,33618.589844,45.400002,6912.359863,204.97,12520.230469,26.053333
2017-11-29,35.639999,22597.199219,29623.830078,33602.761719,44.77,6824.390137,203.42,12561.320313,25.873333
2017-11-30,35.150002,22724.960938,29177.349609,33149.351563,44.48,6873.970215,199.83,12627.799805,25.866667
2017-12-01,34.799999,22819.029297,29074.240234,32832.941406,44.049999,6847.589844,199.11,12614.55957,25.766666
2017-12-04,34.689999,22707.160156,29138.279297,32869.71875,44.200001,6775.370117,199.19,12634.889648,25.693333
2017-12-05,34.419998,22622.380859,28842.800781,32802.441406,44.130001,6762.209961,197.34,12567.160156,25.673334
2017-12-06,33.939999,22177.039063,28224.800781,32597.179688,43.580002,6776.379883,193.94,12532.429688,25.546667
2017-12-07,33.970001,22498.029297,28303.189453,32949.210938,43.639999,6812.839844,194.66,12568.980469,25.593334
2017-12-08,34.41,22811.080078,28639.849609,33250.300781,44.139999,6840.080078,197.28,12643.05957,25.74
2017-12-11,35.139999,22938.730469,28965.289063,33455.789063,44.43,6875.080078,199.54,12668.219727,25.813334
2017-12-12,34.720001,22866.169922,28793.880859,33227.988281,44.110001,6862.319824,197.77,12697.780273,25.76
2017-12-13,35.049999,22758.070313,29222.099609,33053.039063,44.59,6875.799805,199.49,12699.480469,25.906666
2017-12-14,34.880001,22694.449219,29166.380859,33246.699219,44.310001,6856.529785,199.46,12629.070313,25.753334
2017-12-15,34.73,22553.220703,28848.109375,33462.96875,44.43,6936.580078,197.78,12699.679688,25.440001
2017-12-18,34.98,22901.769531,29050.410156,33601.679688,44.889999,6994.759766,198.88,12785.820313,25.733334
2017-12-19,35.169998,22868,29253.660156,33836.738281,44.77,6963.850098,199.45,12747.540039,25.639999
2017-12-20,35.240002,22891.720703,29234.089844,33777.378906,44.830002,6960.959961,199.24,12747.549805,25.639999
2017-12-21,35.669998,22866.099609,29367.060547,33756.28125,45.060001,6965.359863,200.5,12800.209961,25.766666
2017-12-22,35.82,22902.759766,29578.009766,33940.300781,45.43,6959.959961,202.01,12797.44043,25.82
2017-12-27,35.490002,22911.210938,29597.660156,33911.808594,45.470001,6939.339844,201.36,12821.990234,25.866667
2017-12-28,35.869999,22783.980469,29863.710938,33848.03125,45.689999,6950.160156,203,12853.089844,25.953333
2017-12-29,35.98,22764.939453,29919.150391,34056.828125,45.91,6903.390137,203.61,12808.839844,26
2018-01-04,37.560001,23506.330078,30736.480469,33969.640625,47.439999,7077.910156,211.06,13028.459961,26.633333
2018-01-05,37.68,23714.529297,30814.640625,34153.851563,47.860001,7136.560059,212.27,13103.230469,26.833334
2018-01-09,37.900002,23849.990234,31011.410156,34443.191406,47.860001,7163.580078,214.15,13120.839844,26.780001
2018-01-10,37.82,23788.199219,31073.720703,34433.070313,47.650002,7153.569824,213.23,13106.599609,26.706667
2018-01-11,37.73,23710.429688,31120.390625,34503.488281,47.959999,7211.779785,212.37,13210.769531,26.860001
2018-01-12,38.200001,23653.820313,31412.539063,34592.390625,48.470001,7261.060059,214.42,13294.320313,27.120001
2018-01-16,38.040001,23951.810547,31904.75,34771.050781,48.23,7223.689941,216.12,13246.860352,27.1
2018-01-17,38.130001,23868.339844,31983.410156,35081.820313,48.91,7298.279785,216.92,13352.389648,27.273333
2018-01-18,38.130001,23763.369141,32121.939453,35260.289063,48.990002,7296.049805,217.83,13315.910156,27.26
2018-01-19,38.330002,23808.060547,32254.890625,35511.578125,49.450001,7336.379883,219.59,13384.459961,27.406666
2018-01-22,38.970001,23816.330078,32393.410156,35798.011719,49.849998,7408.029785,221.45,13470.370117,27.546667
2018-01-23,39.310001,24124.150391,32930.699219,36139.980469,50.029999,7460.290039,224.7,13474.110352,27.666666
2018-01-24,39.200001,23940.779297,32958.691406,36161.640625,50.490002,7415.060059,224.29,13507.660156,27.746666
2018-01-25,39.099998,23669.490234,32654.449219,36050.441406,50.310001,7411.160156,223.51,13512.660156,27.68
2018-01-29,39.119999,23629.339844,32966.890625,36283.25,50.18,7466.509766,225.43,13524.650391,27.706667
2018-01-30,38.599998,23291.970703,32607.289063,36033.730469,49.540001,7402.47998,222.05,13375.509766,27.440001
2018-01-31,38.939999,23098.289063,32887.269531,35965.019531,49.84,7411.47998,223.72,13367.959961,27.5
2018-02-01,38.41,23486.109375,32642.089844,35906.660156,49.369999,7385.859863,221.48,13381.969727,27.493334
2018-02-02,37.970001,23274.529297,32601.779297,35066.75,48.259998,7240.950195,220.53,13085.349609,26.866667
2018-02-05,36.93,22682.080078,32245.220703,34757.160156,46.709999,6967.529785,216.71,12572.929688,25.853333
2018-02-06,37.189999,21610.240234,30595.419922,34195.941406,47.869999,7115.879883,207.28,12745.450195,26.360001
2018-02-07,36.049999,21645.369141,30323.199219,34082.710938,46.509998,7051.97998,206.41,12687.179688,25.906666
2018-02-08,35.09,21890.859375,30451.269531,34413.160156,44.959999,6777.160156,205.28,12270.650391,25.213333
2018-02-09,35.25,21382.619141,29507.419922,34005.761719,45.639999,6874.490234,200.5,12405.820313,25.406666
2018-02-14,37.200001,21154.169922,30515.599609,34155.949219,47.59,7143.620117,207.89,12746.719727,26.26
2018-02-15,37.799999,21464.980469,31115.429688,34297.46875,48.48,7256.430176,210.95,12856.870117,26.493334
2018-02-20,37.419998,21925.099609,30873.630859,33703.589844,47.869999,7234.310059,210.54,12763.339844,26.286667
2018-02-21,37.689999,21970.810547,31431.890625,33844.859375,47.810001,7218.22998,214.59,12695.530273,26.186666
2018-02-22,37.709999,21736.439453,30965.679688,33819.5,47.869999,7210.089844,212.4,12711.75,26.286667
2018-02-23,38.290001,21892.779297,31267.169922,34142.148438,48.650002,7337.390137,215.36,12884.110352,26.573334
2018-02-26,38.490002,22153.630859,31498.599609,34445.75,49.110001,7421.459961,216.52,12999.620117,26.799999
2018-02-27,37.459999,22389.859375,31268.660156,34346.390625,47.790001,7330.350098,214.34,12819.219727,26.333334
2018-02-28,37.080002,22068.240234,30844.720703,34184.039063,47.169998,7273.009766,212.33,12652.549805,26.026667
2018-03-01,37.09,21724.470703,31044.25,34046.941406,47.16,7180.560059,212.44,12518.730469,25.766666
2018-03-05,37.060001,21042.089844,29886.390625,33746.78125,47.419998,7330.709961,206.87,12680.730469,25.946667
2018-03-06,37.369999,21417.759766,30510.730469,33317.199219,47.560001,7372.009766,211.23,12720.769531,26.153334
2018-03-07,37.450001,21252.720703,30196.919922,33033.089844,47.549999,7396.649902,209.94,12707.009766,26.113333
2018-03-08,37.779999,21368.070313,30654.519531,33351.570313,47.580002,7427.950195,212.41,12745.009766,26.166666
2018-03-09,38.529999,21469.199219,30996.210938,33307.140625,48.43,7560.810059,214.65,12918.820313,26.426666
2018-03-12,38.610001,21824.029297,31594.330078,33917.941406,48.599998,7588.319824,218.32,12898.400391,26.493334
2018-03-13,38.259998,21968.099609,31601.449219,33856.78125,48.130001,7511.009766,218.11,12831.75,26.273333
2018-03-14,38.349998,21777.289063,31435.009766,33835.738281,48.189999,7496.810059,217.63,12762.669922,26.313334
2018-03-15,38.82,21803.949219,31541.099609,33685.539063,48,7481.740234,218.93,12743.610352,26.306667
2018-03-16,38.709999,21676.509766,31501.970703,33176,47.849998,7481.990234,218.92,12784.389648,26.26
2018-03-19,38.41,21480.900391,31513.759766,32923.121094,47.400002,7344.240234,217.74,12651.459961,26.033333
2018-03-20,38.939999,21380.970703,31549.929688,32996.761719,47.810001,7364.299805,218.69,12663.639648,26.1
2018-03-22,37.09,21591.990234,31071.050781,33006.269531,46.549999,7166.680176,213.71,12377.389648,25.6
2018-03-23,36.470001,20617.859375,30309.289063,32596.539063,45.869999,6992.669922,208.44,12177.700195,25.326666
2018-03-26,37.900002,20766.099609,30548.769531,33066.410156,47.16,7220.540039,210.73,12433.150391,25.813334
2018-03-27,36.869999,21317.320313,30790.830078,33174.390625,46.459999,7008.810059,211.56,12302.540039,25.559999
2018-03-28,36.48,21031.310547,30022.529297,32968.679688,46.139999,6949.22998,206.55,12308.900391,25.633333
2018-04-03,36.73,21292.289063,30180.099609,33370.628906,46.740002,6941.279785,206.6,12367.070313,25.686666
2018-04-04,36.759998,21319.550781,29518.689453,33019.070313,46.889999,7042.109863,204.01,12466.450195,25.76
2018-04-06,36.169998,21567.519531,29844.939453,33626.96875,46.16,6915.109863,204.88,12349.110352,25.646667
2018-04-09,36.540001,21678.259766,30229.580078,33788.539063,46.119999,6950.339844,207.01,12380.549805,25.826666
2018-04-10,37.240002,21794.320313,30728.740234,33880.25,46.98,7094.299805,210.48,12565.969727,26.16
2018-04-11,37.259998,21687.099609,30897.710938,33940.441406,47.040001,7069.029785,210.98,12514.589844,26.106667
2018-04-12,37.27,21660.279297,30831.279297,34101.128906,47.029999,7140.25,210.15,12580.219727,26.186666
2018-04-13,36.810001,21778.740234,30808.380859,34192.648438,46.540001,7106.649902,208.87,12546.049805,26.1
2018-04-16,36.630001,21835.529297,30315.589844,34305.429688,46.580002,7156.279785,206.77,12628.209961,26.166666
2018-04-17,36.400002,21847.589844,30062.75,34395.058594,46.619999,7281.100098,205.33,12705.759766,26.280001
2018-04-18,36.5,22158.199219,30284.25,34331.679688,46.950001,7295.240234,206.7,12732.849609,26.42
2018-04-19,36.830002,22191.179688,30708.439453,34427.289063,46.689999,7238.060059,209.03,12671.480469,26.299999
2018-04-20,36.279999,22162.240234,30418.330078,34415.578125,46.139999,7146.129883,205.7,12607.160156,26.153334
2018-04-23,35.93,22088.039063,30254.400391,34450.769531,45.830002,7128.600098,203.65,12610.769531,26.093334
2018-04-24,35.790001,22278.119141,30636.240234,34616.640625,45.619999,7007.350098,204.54,12514,26.006666
2018-04-25,35.790001,22215.320313,30328.150391,34501.269531,45.279999,7003.740234,202.51,12517.860352,25.926666
2018-04-26,35.799999,22319.609375,30007.679688,34713.601563,45.75,7118.680176,201.5,12582.900391,26.086666
2018-04-27,36.009998,22467.869141,30280.669922,34969.699219,45.990002,7119.799805,203.78,12594.019531,26.18
2018-05-02,36.16,22472.779297,30723.880859,35176.421875,45.119999,7100.899902,205.75,12418.05957,25.933332
2018-05-07,36.619999,22467.160156,29994.259766,35208.140625,45.080002,7265.209961,204.86,12519.75,26.033333
2018-05-08,36.939999,22508.689453,30402.810547,35216.320313,45.310001,7266.899902,207.46,12520.240234,26.059999
2018-05-09,37.080002,22408.880859,30536.140625,35319.351563,45.369999,7339.910156,207.73,12632.490234,26.139999
2018-05-10,37.540001,22497.179688,30809.220703,35246.269531,46.27,7404.970215,209.46,12731.639648,26.379999
2018-05-11,37.540001,22758.480469,31122.060547,35535.789063,46.110001,7402.879883,211.12,12761.820313,26.42
2018-05-14,38.060001,22865.859375,31541.080078,35556.710938,46.25,7411.319824,213.84,12772.030273,26.493334
2018-05-15,37.540001,22818.019531,31152.029297,35543.941406,45.369999,7351.629883,211.27,12704.629883,26.219999
2018-05-16,37.779999,22717.230469,31110.199219,35387.878906,46.009998,7398.299805,211.41,12743.799805,26.34
2018-05-17,37.509998,22838.369141,30942.150391,35149.121094,45.369999,7382.470215,210.25,12747.830078,26.293333
2018-05-18,37.509998,22930.359375,31047.910156,34848.300781,44.950001,7354.339844,210.05,12717.419922,26.153334
2018-05-21,37.709999,23002.369141,31234.349609,34616.128906,45.240002,7394.040039,211.17,12804.009766,26.280001
2018-05-23,37.450001,22689.740234,30665.640625,34344.910156,45.220001,7425.959961,208.95,12743.400391,26.093334
2018-05-24,37.34,22437.009766,30760.410156,34663.109375,45.060001,7424.430176,209.63,12696.69043,25.973333
2018-05-25,37.310001,22450.789063,30588.039063,34924.871094,45.169998,7433.850098,209.29,12634.94043,25.853333
2018-05-29,36.990002,22358.429688,30484.580078,34949.238281,44.169998,7396.589844,208.55,12442.69043,25.32
2018-05-30,36.98,22018.519531,30056.789063,34906.109375,44.560001,7462.450195,205.77,12625.870117,25.626667
2018-05-31,37.25,22201.820313,30468.560547,35322.378906,44.610001,7442.120117,208.21,12527.139648,25.540001
2018-06-01,37.619999,22171.349609,30492.910156,35227.261719,45.110001,7554.330078,209.47,12620.830078,25.42
2018-06-04,38.150002,22475.939453,30997.980469,35011.890625,45.580002,7606.459961,213.45,12673.910156,25.546667
2018-06-05,38.25,22539.539063,31093.449219,34903.210938,45.18,7637.859863,214.03,12658.700195,25.473333
2018-06-06,38.59,22625.730469,31259.099609,35178.878906,45.830002,7689.240234,215.5,12778.230469,25.726667
2018-06-07,38.43,22823.259766,31512.630859,35463.078125,45.130001,7635.069824,216.1,12788.5,25.553333
2018-06-08,38.150002,22694.5,30958.210938,35443.671875,45.099998,7645.509766,213.19,12832.070313,25.573334
2018-06-11,38.200001,22804.039063,31063.699219,35483.46875,45.040001,7659.930176,213.78,12856.959961,25.726667
2018-06-12,38.43,22878.349609,31103.060547,35692.519531,45.009998,7703.790039,214.49,12844.709961,25.58
2018-06-13,38.139999,22966.380859,30725.150391,35739.160156,44.68,7695.700195,212.77,12785.450195,25.540001
2018-06-14,37.959999,22738.609375,30440.169922,35599.820313,44.439999,7761.040039,211.15,12771.950195,25.486666
2018-06-15,37.599998,22851.75,30309.490234,35622.140625,44.200001,7746.379883,210.47,12734.639648,25.32
2018-06-19,36.549999,22278.480469,29468.150391,35286.738281,43.189999,7725.589844,204.44,12638.980469,24.873333
2018-06-20,36.790001,22555.429688,29696.169922,35547.328125,43.330002,7781.509766,205.67,12648.740234,24.933332
2018-06-21,36.16,22693.039063,29296.050781,35432.390625,42.720001,7712.950195,203.49,12560.230469,24.719999
2018-06-22,36.490002,22516.830078,29338.699219,35689.601563,42.790001,7692.819824,203.69,12639.570313,24.933332
2018-06-25,35.68,22338.150391,28961.390625,35470.351563,42.23,7532.009766,199.35,12481.599609,24.586666
2018-06-26,35.630001,22342,28881.400391,35490.039063,42.060001,7561.629883,198.3,12510.549805,24.593334
2018-06-27,34.790001,22271.769531,28356.259766,35217.109375,41.130001,7445.080078,194.2,12412.070313,24.333334
