"","Date","type","Holding_Period_Return"
"223",2015-03-05,"Composite",0.00844424167825042
"224",2015-03-05,"Fund",0.00349226055577923
"225",2015-03-05,"Benchmark",-0.00178958274465479
"226",2015-03-06,"Composite",0.00752336151981536
"227",2015-03-06,"Fund",0.00349226055577923
"228",2015-03-06,"Benchmark",-0.0020721484411792
"229",2015-03-09,"Composite",0.00746273233875661
"230",2015-03-09,"Fund",0.00349226055577923
"231",2015-03-09,"Benchmark",-0.00216633700668734
"232",2015-03-10,"Composite",0.00744103783160921
"233",2015-03-10,"Fund",0.00349226055577923
"234",2015-03-10,"Benchmark",-0.00244890270321185
"235",2015-03-11,"Composite",0.00749164157633042
"236",2015-03-11,"Fund",0.00349226055577923
"237",2015-03-11,"Benchmark",-0.00273146839973637
"238",2015-03-12,"Composite",0.00786521170458809
"239",2015-03-12,"Fund",0.00349226055577923
"240",2015-03-12,"Benchmark",-0.00273146839973637
"241",2015-03-13,"Composite",0.00778737198077284
"242",2015-03-13,"Fund",0.00349226055577923
"243",2015-03-13,"Benchmark",-0.00282565696524439
"244",2015-03-16,"Composite",0.0078592352045459
"245",2015-03-16,"Fund",0.00349226055577923
"246",2015-03-16,"Benchmark",-0.00263727983422812
"247",2015-03-17,"Composite",0.00812467654523896
"248",2015-03-17,"Fund",0.00349226055577923
"249",2015-03-17,"Benchmark",-0.00291984553075253
"250",2015-03-18,"Composite",0.00875880541045104
"251",2015-03-18,"Fund",0.00349226055577923
"252",2015-03-18,"Benchmark",-0.00310822266176891
"253",2015-03-19,"Composite",0.00935391253892859
"254",2015-03-19,"Fund",0.00349226055577923
"255",2015-03-19,"Benchmark",-0.00310822266176891
"256",2015-03-20,"Composite",0.00956729852487626
"257",2015-03-20,"Fund",0.00349226055577923
"258",2015-03-20,"Benchmark",-0.00320241122727705
"259",2015-03-23,"Composite",0.00965541482783228
"260",2015-03-23,"Fund",0.00349226055577923
"261",2015-03-23,"Benchmark",-0.00329659979278507
"262",2015-03-24,"Composite",0.00965145450093763
"263",2015-03-24,"Fund",0.00349226055577923
"264",2015-03-24,"Benchmark",-0.00339078835829321
"265",2015-03-25,"Composite",0.00957693256068426
"266",2015-03-25,"Fund",0.00349226055577923
"267",2015-03-25,"Benchmark",-0.00367335405481772
"268",2015-03-26,"Composite",0.00927265411550904
"269",2015-03-26,"Fund",0.00349226055577923
"270",2015-03-26,"Benchmark",-0.00376754262032586
"271",2015-03-27,"Composite",0.00922849732929931
"272",2015-03-27,"Fund",0.00349226055577923
"273",2015-03-27,"Benchmark",-0.00386173118583388
"274",2015-03-30,"Composite",0.00921568631476255
"275",2015-03-30,"Fund",0.00349226055577923
"276",2015-03-30,"Benchmark",-0.00395591975134213
"277",2015-03-31,"Composite",0.00920018380534948
"278",2015-03-31,"Fund",0.00379208891794702
"279",2015-03-31,"Benchmark",-0.0041442968823584
"280",2015-04-01,"Composite",0.00949774991882313
"281",2015-04-01,"Fund",0.00379208891794702
"282",2015-04-01,"Benchmark",-0.00254309126871988
"283",2015-04-02,"Composite",0.00951791039272321
"284",2015-04-02,"Fund",0.00379208891794702
"285",2015-04-02,"Benchmark",-0.00273146839973637
"286",2015-04-07,"Composite",0.00956702552786992
"287",2015-04-07,"Fund",0.00379208891794702
"288",2015-04-07,"Benchmark",-0.00320241122727705
"289",2015-04-08,"Composite",0.00949455449834158
"290",2015-04-08,"Fund",0.00379208891794702
"291",2015-04-08,"Benchmark",-0.00348497692380134
"292",2015-04-09,"Composite",0.00926339907399898
"293",2015-04-09,"Fund",0.00379208891794702
"294",2015-04-09,"Benchmark",-0.00348497692380134
"295",2015-04-10,"Composite",0.00918745679300126
"296",2015-04-10,"Fund",0.00379208891794702
"297",2015-04-10,"Benchmark",-0.00357916548930959
"298",2015-04-13,"Composite",0.00914489908484328
"299",2015-04-13,"Fund",0.00379208891794702
"300",2015-04-13,"Benchmark",-0.00367335405481772
"301",2015-04-14,"Composite",0.00937052055244836
"302",2015-04-14,"Fund",0.00379208891794702
"303",2015-04-14,"Benchmark",-0.00376754262032586
"304",2015-04-15,"Composite",0.00966487784856596
"305",2015-04-15,"Fund",0.00379208891794702
"306",2015-04-15,"Benchmark",-0.00405010831685026
"307",2015-04-16,"Composite",0.00967820861378588
"308",2015-04-16,"Fund",0.00379208891794702
"309",2015-04-16,"Benchmark",-0.0041442968823584
"310",2015-04-17,"Composite",0.00960348164748903
"311",2015-04-17,"Fund",0.00379208891794702
"312",2015-04-17,"Benchmark",-0.00423848544786665
"313",2015-04-20,"Composite",0.00951919161650316
"314",2015-04-20,"Fund",0.00379208891794702
"315",2015-04-20,"Benchmark",-0.00433267401337467
"316",2015-04-21,"Composite",0.00935208017424127
"317",2015-04-21,"Fund",0.00379208891794702
"318",2015-04-21,"Benchmark",-0.00442686257888292
"319",2015-04-22,"Composite",0.00892863533093746
"320",2015-04-22,"Fund",0.00379208891794702
"321",2015-04-22,"Benchmark",-0.00602806819252133
"322",2015-04-23,"Composite",0.00889073393587192
"323",2015-04-23,"Fund",0.00379208891794702
"324",2015-04-23,"Benchmark",-0.0062164453235376
"325",2015-04-24,"Composite",0.00896943042436038
"326",2015-04-24,"Fund",0.00379208891794702
"327",2015-04-24,"Benchmark",-0.00640482245455387
"328",2015-04-27,"Composite",0.00897691312424986
"329",2015-04-27,"Fund",0.00379208891794702
"330",2015-04-27,"Benchmark",-0.00649901102006212
"331",2015-04-28,"Composite",0.00877643483742263
