"Date","type","Holding_Period_Return"
2016-08-04,"Benchmark",0.00244890270321174
2016-08-05,"Composite",0.0917455611385807
2016-08-05,"Fund",0.0966417517195761
2016-08-05,"Benchmark",0.00226052557219547
2016-08-08,"Composite",0.0923461507053145
2016-08-08,"Fund",0.0956856405383657
2016-08-08,"Benchmark",0.00226052557219547
2016-08-09,"Composite",0.0946359068466096
2016-08-09,"Fund",0.0975974471550831
2016-08-09,"Benchmark",0.00216633700668734
2016-08-10,"Composite",0.0966345498621997
2016-08-10,"Fund",0.0985537662091454
2016-08-10,"Benchmark",0.00178958274465479
2016-08-11,"Composite",0.0935522507850759
2016-08-11,"Fund",0.0966417517195761
2016-08-11,"Benchmark",0.00169539417914666
2016-08-12,"Composite",0.0961336666069426
2016-08-12,"Fund",0.0975974471550831
2016-08-12,"Benchmark",0.00160120561363852
2016-08-15,"Composite",0.0947412584473115
2016-08-15,"Fund",0.0966417517195761
2016-08-15,"Benchmark",0.00197795987567084
2016-08-16,"Composite",0.0940169192656719
2016-08-16,"Fund",0.0956856405383657
2016-08-16,"Benchmark",0.00197795987567084
2016-08-17,"Composite",0.0950045643227191
2016-08-17,"Fund",0.0966417517195761
2016-08-17,"Benchmark",0.00160120561363852
2016-08-18,"Composite",0.0966904552757004
2016-08-18,"Fund",0.0975974471550831
2016-08-18,"Benchmark",0.00169539417914666
2016-08-19,"Composite",0.0946664563403976
2016-08-19,"Fund",0.0966417517195761
2016-08-19,"Benchmark",0.00141282848262225
2016-08-22,"Composite",0.0967820048245818
2016-08-22,"Fund",0.0966417517195761
2016-08-22,"Benchmark",0.00131863991711412
2016-08-23,"Composite",0.0970249393269609
2016-08-23,"Fund",0.0966417517195761
2016-08-23,"Benchmark",0.00113026278609785
2016-08-24,"Composite",0.0969007692023305
2016-08-24,"Fund",0.0966417517195761
2016-08-24,"Benchmark",0.00065931995855717
2016-08-25,"Composite",0.0958912330086741
2016-08-25,"Fund",0.0966417517195761
2016-08-25,"Benchmark",0.000565131393048812
2016-08-26,"Composite",0.0933682638766846
2016-08-26,"Fund",0.0956856405383657
2016-08-26,"Benchmark",0.000376754262032541
2016-08-30,"Composite",0.0962816325500391
2016-08-30,"Fund",0.0966417517195761
2016-08-30,"Benchmark",9.41885655081354e-05
2016-08-31,"Composite",0.0963481479318407
2016-08-31,"Fund",0.0984609509808791
2016-08-31,"Benchmark",-0.00103607422058971
2016-09-01,"Composite",0.0962781401359543
2016-09-01,"Fund",0.0984609509808791
2016-09-01,"Benchmark",0.000282565696524406
2016-09-02,"Composite",0.0954556556886816
2016-09-02,"Fund",0.0984609509808791
2016-09-02,"Benchmark",-0.000376754262032652
2016-09-06,"Composite",0.0983829229222328
2016-09-06,"Fund",0.0994185172720512
2016-09-06,"Benchmark",-0.000941885655081354
2016-09-07,"Composite",0.0985116649024409
2016-09-07,"Fund",0.100376395372501
2016-09-07,"Benchmark",-0.00113026278609785
2016-09-08,"Composite",0.0948323304231811
2016-09-08,"Fund",0.0994185172720512
2016-09-08,"Benchmark",-0.00141282848262225
2016-09-09,"Composite",0.091563470962722
2016-09-09,"Fund",0.0975036964989846
2016-09-09,"Benchmark",-0.00169539417914666
2016-09-12,"Composite",0.0914954993918815
2016-09-12,"Fund",0.0984609509808791
2016-09-12,"Benchmark",-0.00188377131016304
2016-09-13,"Composite",0.0883942385702936
2016-09-13,"Fund",0.0975036964989846
2016-09-13,"Benchmark",-0.00226052557219547
2016-09-14,"Composite",0.0903750402333119
2016-09-14,"Fund",0.0984609509808791
2016-09-14,"Benchmark",-0.00254309126871988
2016-09-15,"Composite",0.090270227654341
2016-09-15,"Fund",0.0984609509808791
2016-09-15,"Benchmark",-0.00282565696524451
2016-09-16,"Composite",0.0899662974995112
2016-09-16,"Fund",0.0984609509808791
2016-09-16,"Benchmark",-0.00282565696524451
2016-09-19,"Composite",0.0904882257268038
2016-09-19,"Fund",0.0975036964989846
2016-09-19,"Benchmark",-0.00310822266176891
2016-09-20,"Composite",0.0909273749419186
2016-09-20,"Fund",0.0975036964989846
2016-09-20,"Benchmark",-0.00329659979278518
2016-09-21,"Composite",0.0920542257025645
2016-09-21,"Fund",0.0984609509808791
2016-09-21,"Benchmark",-0.00386173118583399
2016-09-22,"Composite",0.0948565813669648
2016-09-22,"Fund",0.0994185172720512
2016-09-22,"Benchmark",-0.00395591975134224
2016-09-23,"Composite",0.0955470706962804
2016-09-23,"Fund",0.0994185172720512
2016-09-23,"Benchmark",-0.0041442968823584
2016-09-26,"Composite",0.0964070796645062
2016-09-26,"Fund",0.100376395372501
2016-09-26,"Benchmark",-0.00423848544786676
2016-09-27,"Composite",0.0978475623654658
2016-09-27,"Fund",0.100376395372501
2016-09-27,"Benchmark",-0.00433267401337467
2016-09-28,"Composite",0.0976496231228263
2016-09-28,"Fund",0.100376395372501
2016-09-28,"Benchmark",-0.00480361684091557
2016-09-29,"Composite",0.0984511202367719
2016-09-29,"Fund",0.100376395372501
2016-09-29,"Benchmark",-0.00480361684091557
2016-09-30,"Composite",0.0961322827544064
2016-09-30,"Fund",0.101431454031101
2016-09-30,"Benchmark",-0.00508618253744009
2016-10-03,"Composite",0.0958363446053598
2016-10-03,"Fund",0.101431454031101
2016-10-03,"Benchmark",-0.00282565696524451
2016-10-04,"Composite",0.0931830415545847
2016-10-04,"Fund",0.100472432629968
2016-10-04,"Benchmark",-0.00310822266176891
2016-10-05,"Composite",0.0920030459243892
2016-10-05,"Fund",0.100472432629968
2016-10-05,"Benchmark",-0.00348497692380156
2016-10-06,"Composite",0.0909751866637234
2016-10-06,"Fund",0.0995132033559825
2016-10-06,"Benchmark",-0.00376754262032597
2016-10-07,"Composite",0.0909720772074833
2016-10-07,"Fund",0.0995132033559825
2016-10-07,"Benchmark",-0.00395591975134224
2016-10-11,"Composite",0.0896910332200789
2016-10-11,"Fund",0.0985537662091454
2016-10-11,"Benchmark",-0.00405010831685026
2016-10-12,"Composite",0.0891098406606177
2016-10-12,"Fund",0.0985537662091454
2016-10-12,"Benchmark",-0.00442686257888303
2016-10-13,"Composite",0.091111406523275
2016-10-13,"Fund",0.0995132033559825
2016-10-13,"Benchmark",-0.00452105114439116
2016-10-14,"Composite",0.0889817278387521
2016-10-14,"Fund",0.0985537662091454
2016-10-14,"Benchmark",-0.00470942827540743
2016-10-17,"Composite",0.090305883202539
2016-10-17,"Fund",0.0995132033559825
2016-10-17,"Benchmark",-0.00470942827540743
2016-10-18,"Composite",0.091562623074195
2016-10-18,"Fund",0.100472432629968
2016-10-18,"Benchmark",-0.00480361684091557
2016-10-19,"Composite",0.0918417616481977
2016-10-19,"Fund",0.100472432629968
2016-10-19,"Benchmark",-0.00508618253744009
2016-10-20,"Composite",0.0921722640470775
2016-10-20,"Fund",0.0995132033559825
2016-10-20,"Benchmark",-0.0046152397098993
2016-10-24,"Composite",0.0913622884318941
2016-10-24,"Fund",0.0995132033559825
2016-10-24,"Benchmark",-0.0046152397098993
2016-10-25,"Composite",0.0915179352143909
2016-10-25,"Fund",0.0995132033559825
2016-10-25,"Benchmark",-0.00480361684091557
2016-10-26,"Composite",0.0897895205101404
2016-10-26,"Fund",0.0985537662091454
2016-10-26,"Benchmark",-0.00518037110294811
2016-10-27,"Composite",0.0873324568104348
2016-10-27,"Fund",0.0975942251258826
2016-10-27,"Benchmark",-0.00527455966845625
2016-10-28,"Composite",0.087200667246303
2016-10-28,"Fund",0.0985537662091454
2016-10-28,"Benchmark",-0.00536874823396438
2016-10-31,"Composite",0.0879412331644602
2016-10-31,"Fund",0.10018723107749
2016-10-31,"Benchmark",-0.00527455966845625
2016-11-01,"Composite",0.0884033620876969
2016-11-01,"Fund",0.10018723107749
2016-11-01,"Benchmark",-0.00339078835829332
2016-11-02,"Composite",0.088712937642009
2016-11-02,"Fund",0.101148019397863
2016-11-02,"Benchmark",-0.00339078835829332
2016-11-03,"Composite",0.0882638755464598
2016-11-03,"Fund",0.101148019397863
2016-11-03,"Benchmark",-0.00320241122727705
2016-11-04,"Composite",0.0891619605199958
2016-11-04,"Fund",0.101148019397863
2016-11-04,"Benchmark",-0.00320241122727705
2016-11-07,"Composite",0.0881083150440234
2016-11-07,"Fund",0.10018723107749
2016-11-07,"Benchmark",-0.00329659979278518
2016-11-08,"Composite",0.0866613583611096
2016-11-08,"Fund",0.0992265466935431
2016-11-08,"Benchmark",-0.00367335405481772
2016-11-09,"Composite",0.0773206805602988
2016-11-09,"Fund",0.0934609852798998
2016-11-09,"Benchmark",-0.00442686257888303
2016-11-10,"Composite",0.0750137830600628
2016-11-10,"Fund",0.0905783085095038
2016-11-10,"Benchmark",-0.00480361684091557
2016-11-14,"Composite",0.0687541601065484
2016-11-14,"Fund",0.0857740550983623
2016-11-14,"Benchmark",-0.00649901102006223
2016-11-15,"Composite",0.0690534936374079
2016-11-15,"Fund",0.0867347394823093
2016-11-15,"Benchmark",-0.0066873881510785
2016-11-16,"Composite",0.0700748386377874
2016-11-16,"Fund",0.0876959435483853
2016-11-16,"Benchmark",-0.00734670810963556
2016-11-17,"Composite",0.0677706622541843
2016-11-17,"Fund",0.0857740550983623
2016-11-17,"Benchmark",-0.00753508524065172
2016-11-18,"Composite",0.0643375144026974
2016-11-18,"Fund",0.0819307978804453
2016-11-18,"Benchmark",-0.00781765093717635
2016-11-21,"Composite",0.0644267783759958
2016-11-21,"Fund",0.0819307978804453
2016-11-21,"Benchmark",-0.00847697089573329
2016-11-22,"Composite",0.0652531831512244
2016-11-22,"Fund",0.0819307978804453
2016-11-22,"Benchmark",-0.00894791372327408
2016-11-23,"Composite",0.0631987092930626
2016-11-23,"Fund",0.0790479132371977
2016-11-23,"Benchmark",-0.009513045116323
2016-11-25,"Composite",0.0627061987240898
2016-11-25,"Fund",0.0771261287236005
2016-11-25,"Benchmark",-0.009513045116323
2016-11-28,"Composite",0.0654559056258963
2016-11-28,"Fund",0.080969697750795
2016-11-28,"Benchmark",-0.00979561081284741
2016-11-29,"Composite",0.0668324111502447
2016-11-29,"Fund",0.0819307978804453
2016-11-29,"Benchmark",-0.0103607422058962
2016-11-30,"Composite",0.0643995024123547
2016-11-30,"Fund",0.0804873287985177
2016-11-30,"Benchmark",-0.0112084392954697
2016-12-01,"Composite",0.0607700736786683
2016-12-01,"Fund",0.0785630498107004
2016-12-01,"Benchmark",-0.0100781765093718
2016-12-02,"Composite",0.0637483060697639
2016-12-02,"Fund",0.0804873287985177
2016-12-02,"Benchmark",-0.0100781765093718
2016-12-05,"Composite",0.0641410378486418
2016-12-05,"Fund",0.0795255011138867
2016-12-05,"Benchmark",-0.00998398794386368
2016-12-06,"Composite",0.0639622008507068
2016-12-06,"Fund",0.0795255011138867
2016-12-06,"Benchmark",-0.00979561081284741
2016-12-07,"Composite",0.0668548683483741
2016-12-07,"Fund",0.0824115038499091
2016-12-07,"Benchmark",-0.00941885655081487
2016-12-08,"Composite",0.0652934692258271
2016-12-08,"Fund",0.0814496761652781
2016-12-08,"Benchmark",-0.00941885655081487
2016-12-09,"Composite",0.0619152995587533
2016-12-09,"Fund",0.0785630498107004
2016-12-09,"Benchmark",-0.00941885655081487
2016-12-12,"Composite",0.0620883546248052
2016-12-12,"Fund",0.0785630498107004
2016-12-12,"Benchmark",-0.00960723368183114
2016-12-13,"Composite",0.062482277053433
2016-12-13,"Fund",0.0776011181896437
2016-12-13,"Benchmark",-0.00960723368183114
2016-12-14,"Composite",0.0603052953656846
2016-12-14,"Fund",0.0708660377958577
2016-12-14,"Benchmark",-0.00960723368183114
2016-12-15,"Composite",0.0567428619916084
2016-12-15,"Fund",0.0679798271869836
2016-12-15,"Benchmark",-0.0106433079024206
2016-12-16,"Composite",0.0558000842286273
2016-12-16,"Fund",0.0679798271869836
2016-12-16,"Benchmark",-0.0106433079024206
2016-12-19,"Composite",0.058785877405084
2016-12-19,"Fund",0.0718282812261921
2016-12-19,"Benchmark",-0.0105491193369126
2016-12-20,"Composite",0.0579800624851958
2016-12-20,"Fund",0.0699041061748007
2016-12-20,"Benchmark",-0.0106433079024206
2016-12-21,"Composite",0.0595763037234183
2016-12-21,"Fund",0.0718282812261921
2016-12-21,"Benchmark",-0.010925873598945
2016-12-22,"Composite",0.0594872616973503
2016-12-22,"Fund",0.0708660377958577
2016-12-22,"Benchmark",-0.0110200621644533
2016-12-23,"Composite",0.0599955451711922
2016-12-23,"Fund",0.0708660377958577
2016-12-23,"Benchmark",-0.0110200621644533
2016-12-28,"Composite",0.0621323611278826
2016-12-28,"Fund",0.0727903167836748
2016-12-28,"Benchmark",-0.0112084392954697
2016-12-29,"Composite",0.0641230448586256
2016-12-29,"Fund",0.0756768392018263
2016-12-29,"Benchmark",-0.0110200621644533
2016-12-30,"Composite",0.066792593986843
2016-12-30,"Fund",0.0807912389076448
2016-12-30,"Benchmark",-0.0111142507299613
2017-01-03,"Composite",0.0665072546807122
2017-01-03,"Fund",0.0807912389076448
2017-01-03,"Benchmark",-0.00913629085429024
2017-01-04,"Composite",0.0666206724294325
2017-01-04,"Fund",0.0807912389076448
2017-01-04,"Benchmark",-0.00913629085429024
2017-01-05,"Composite",0.071539923722358
2017-01-05,"Fund",0.0846512298901203
2017-01-05,"Benchmark",-0.00885372515776583
2017-01-06,"Composite",0.0688003829560739
2017-01-06,"Fund",0.0817561846850507
2017-01-06,"Benchmark",-0.00885372515776583
2017-01-09,"Composite",0.0706783672874267
2017-01-09,"Fund",0.0827212343988826
2017-01-09,"Benchmark",-0.00866534802674956
2017-01-10,"Composite",0.0706363329310085
2017-01-10,"Fund",0.0827212343988826
2017-01-10,"Benchmark",-0.00847697089573329
2017-01-11,"Composite",0.0713282035058744
2017-01-11,"Fund",0.0836858683670112
2017-01-11,"Benchmark",-0.00847697089573329
2017-01-12,"Composite",0.0718274237830125
2017-01-12,"Fund",0.0836858683670112
2017-01-12,"Benchmark",-0.00828859376471702
2017-01-13,"Composite",0.0707664585334098
2017-01-13,"Fund",0.0807912389076448
2017-01-13,"Benchmark",-0.00810021663370075
2017-01-17,"Composite",0.0737809909109233
2017-01-17,"Fund",0.0836858683670112
2017-01-17,"Benchmark",-0.00772346237166799
2017-01-18,"Composite",0.0704252742428824
2017-01-18,"Fund",0.0788615552256844
2017-01-18,"Benchmark",-0.00781765093717635
2017-01-19,"Composite",0.0670988661463625
2017-01-19,"Fund",0.0769312479251691
2017-01-19,"Benchmark",-0.00800602806819239
2017-01-20,"Composite",0.0674481974919658
2017-01-20,"Fund",0.077896297639001
2017-01-20,"Benchmark",-0.00838278233022516
2017-01-23,"Composite",0.0711699667789811
2017-01-23,"Fund",0.0807912389076448
2017-01-23,"Benchmark",-0.00857115946124143
2017-01-24,"Composite",0.0678477017138956
2017-01-24,"Fund",0.077896297639001
2017-01-24,"Benchmark",-0.00866534802674956
2017-01-25,"Composite",0.0654856737180169
2017-01-25,"Fund",0.0750012524339314
2017-01-25,"Benchmark",-0.00904210228878211
2017-01-26,"Composite",0.0666276182030554
2017-01-26,"Fund",0.0759660942749114
2017-01-26,"Benchmark",-0.00923047941979849
2017-01-27,"Composite",0.0681350804122891
2017-01-27,"Fund",0.0769312479251691
2017-01-27,"Benchmark",-0.00913629085429024
2017-01-30,"Composite",0.067902380086925
2017-01-30,"Fund",0.0769312479251691
2017-01-30,"Benchmark",-0.00932466798530651
2017-01-31,"Composite",0.0693078631609452
2017-01-31,"Fund",0.0804131181904753
2017-01-31,"Benchmark",-0.00894791372327408
2017-02-01,"Composite",0.0682730887511498
2017-02-01,"Fund",0.0804131181904753
2017-02-01,"Benchmark",-0.00744089667514369
2017-02-02,"Composite",0.0688145385539916
2017-02-02,"Fund",0.0813804545056751
2017-02-02,"Benchmark",-0.00744089667514369
2017-02-03,"Composite",0.0679432437257828
2017-02-03,"Fund",0.0813804545056751
2017-02-03,"Benchmark",-0.00753508524065172
2017-02-06,"Composite",0.0718817619300074
2017-02-06,"Fund",0.0833151271360753
2017-02-06,"Benchmark",-0.00762927380616008
2017-02-07,"Composite",0.0730418953570067
2017-02-07,"Fund",0.0842823595148496
2017-02-07,"Benchmark",-0.00744089667514369
2017-02-08,"Composite",0.0753629822046391
2017-02-08,"Fund",0.0862165124631207
2017-02-08,"Benchmark",-0.00725251954412731
2017-02-09,"Composite",0.0728365538247044
2017-02-09,"Fund",0.0842823595148496
2017-02-09,"Benchmark",-0.00744089667514369
2017-02-10,"Composite",0.0724047528119081
2017-02-10,"Fund",0.0842823595148496
2017-02-10,"Benchmark",-0.00744089667514369
2017-02-13,"Composite",0.0717560514784463
2017-02-13,"Fund",0.0833151271360753
2017-02-13,"Benchmark",-0.00753508524065172
2017-02-14,"Composite",0.0700516269675617
2017-02-14,"Fund",0.0813804545056751
2017-02-14,"Benchmark",-0.00772346237166799
2017-02-15,"Composite",0.0682982828341623
2017-02-15,"Fund",0.0794458858117009
2017-02-15,"Benchmark",-0.00781765093717635
2017-02-16,"Composite",0.070993689152856
2017-02-16,"Fund",0.0823478947573013
2017-02-16,"Benchmark",-0.00800602806819239
2017-02-17,"Composite",0.0722641691996053
2017-02-17,"Fund",0.0833151271360753
2017-02-17,"Benchmark",-0.00800602806819239
2017-02-21,"Composite",0.0721954004817422
2017-02-21,"Fund",0.0823478947573013
2017-02-21,"Benchmark",-0.00800602806819239
2017-02-22,"Composite",0.0728347395158746
2017-02-22,"Fund",0.0833151271360753
2017-02-22,"Benchmark",-0.00781765093717635
2017-02-23,"Composite",0.0747321273125174
2017-02-23,"Fund",0.0842823595148496
2017-02-23,"Benchmark",-0.00762927380616008
2017-02-24,"Composite",0.0782346785165877
2017-02-24,"Fund",0.0871838487783207
2017-02-24,"Benchmark",-0.00744089667514369
2017-02-27,"Composite",0.0759530136254489
2017-02-27,"Fund",0.085249591893624
2017-02-27,"Benchmark",-0.00772346237166799
2017-02-28,"Composite",0.0763971695199868
2017-02-28,"Fund",0.0859277770721649
2017-02-28,"Benchmark",-0.00725251954412731
2017-03-01,"Composite",0.0711615149859706
2017-03-01,"Fund",0.0820526113715181
2017-03-01,"Benchmark",-0.00659319958557036
2017-03-02,"Composite",0.0697301752717576
2017-03-02,"Fund",0.0801153403304722
2017-03-02,"Benchmark",-0.0066873881510785
2017-03-03,"Composite",0.0699804354189619
2017-03-03,"Fund",0.0810839238827821
2017-03-03,"Benchmark",-0.00687576528209477
2017-03-06,"Composite",0.070144664439004
2017-03-06,"Fund",0.0810839238827821
2017-03-06,"Benchmark",-0.00706414241311104
2017-03-07,"Composite",0.0688537564119682
2017-03-07,"Fund",0.0791465489053105
2017-03-07,"Benchmark",-0.00715833097861929
2017-03-08,"Composite",0.0662541476796352
2017-03-08,"Fund",0.0772090699914127
2017-03-08,"Benchmark",-0.00753508524065172
2017-03-09,"Composite",0.0632480589423814
2017-03-09,"Fund",0.0733342161000434
2017-03-09,"Benchmark",-0.00781765093717635
2017-03-10,"Composite",0.0642005136767136
2017-03-10,"Fund",0.0743030075252051
2017-03-10,"Benchmark",-0.00791183950268448
2017-03-13,"Composite",0.0629778000544439
2017-03-13,"Fund",0.0723654246748817
2017-03-13,"Benchmark",-0.00819440519920889
2017-03-14,"Composite",0.0631808725813654
2017-03-14,"Fund",0.0723654246748817
2017-03-14,"Benchmark",-0.00866534802674956
2017-03-15,"Composite",0.068554356607528
2017-03-15,"Fund",0.0791465489053105
2017-03-15,"Benchmark",-0.00857115946124143
2017-03-16,"Composite",0.0685040647459556
2017-03-16,"Fund",0.0772090699914127
2017-03-16,"Benchmark",-0.00866534802674956
2017-03-17,"Composite",0.0696888791909318
2017-03-17,"Fund",0.0791465489053105
2017-03-17,"Benchmark",-0.00866534802674956
2017-03-20,"Composite",0.0712968137381493
2017-03-20,"Fund",0.0810839238827821
2017-03-20,"Benchmark",-0.00885372515776583
2017-03-21,"Composite",0.0734527131167291
2017-03-21,"Fund",0.0830215067331055
2017-03-21,"Benchmark",-0.0087595365922577
2017-03-22,"Composite",0.0752423103552202
2017-03-22,"Fund",0.0839902981582672
2017-03-22,"Benchmark",-0.00885372515776583
2017-03-23,"Composite",0.0744058443958382
2017-03-23,"Fund",0.0830215067331055
2017-03-23,"Benchmark",-0.00885372515776583
2017-03-24,"Composite",0.0754457523529379
2017-03-24,"Fund",0.0830215067331055
2017-03-24,"Benchmark",-0.00894791372327408
2017-03-27,"Composite",0.0767733565452124
2017-03-27,"Fund",0.0839902981582672
2017-03-27,"Benchmark",-0.00894791372327408
2017-03-28,"Composite",0.0747497250888678
2017-03-28,"Fund",0.0820526113715181
2017-03-28,"Benchmark",-0.00913629085429024
2017-03-29,"Composite",0.0762452659077304
2017-03-29,"Fund",0.0839902981582672
2017-03-29,"Benchmark",-0.00913629085429024
2017-03-30,"Composite",0.075060068569226
2017-03-30,"Fund",0.0820526113715181
2017-03-30,"Benchmark",-0.00913629085429024
2017-03-31,"Composite",0.0762883287121796
2017-03-31,"Fund",0.0858373523816927
2017-03-31,"Benchmark",-0.00923047941979849
2017-04-03,"Composite",0.0786777194121826
2017-04-03,"Fund",0.0897186503314635
2017-04-03,"Benchmark",-0.00753508524065172
2017-04-04,"Composite",0.0786924175733905
2017-04-04,"Fund",0.0887482998599145
2017-04-04,"Benchmark",-0.00762927380616008
2017-04-05,"Composite",0.0786776894499337
2017-04-05,"Fund",0.0897186503314635
2017-04-05,"Benchmark",-0.00781765093717635
2017-04-06,"Composite",0.0793772982266181
2017-04-06,"Fund",0.0897186503314635
2017-04-06,"Benchmark",-0.00772346237166799
2017-04-07,"Composite",0.0778207675261413
2017-04-07,"Fund",0.0877780533247912
2017-04-07,"Benchmark",-0.00772346237166799
2017-04-10,"Composite",0.0786419859653471
2017-04-10,"Fund",0.0877780533247912
2017-04-10,"Benchmark",-0.00781765093717635
2017-04-11,"Composite",0.0822574767271107
2017-04-11,"Fund",0.0906891047394387
2017-04-11,"Benchmark",-0.00800602806819239
2017-04-12,"Composite",0.0823428904733825
2017-04-12,"Fund",0.0926295978096854
2017-04-12,"Benchmark",-0.00800602806819239
2017-04-13,"Composite",0.085427708470954
2017-04-13,"Fund",0.0936002600905121
2017-04-13,"Benchmark",-0.00810021663370075
2017-04-18,"Composite",0.0881642758291812
2017-04-18,"Fund",0.0955407531607588
2017-04-18,"Benchmark",-0.00800602806819239
2017-04-19,"Composite",0.0871161680138253
2017-04-19,"Fund",0.0945704026892094
2017-04-19,"Benchmark",-0.00828859376471702
2017-04-20,"Composite",0.085096147079964
2017-04-20,"Fund",0.0926295978096854
2017-04-20,"Benchmark",-0.00838278233022516
2017-04-21,"Composite",0.0854652581664161
2017-04-21,"Fund",0.0926295978096854
2017-04-21,"Benchmark",-0.00857115946124143
2017-04-24,"Composite",0.0843612045691238
2017-04-24,"Fund",0.091659351274562
2017-04-24,"Benchmark",-0.00885372515776583
2017-04-25,"Composite",0.0817111924313134
2017-04-25,"Fund",0.0887482998599145
2017-04-25,"Benchmark",-0.00904210228878211
2017-04-26,"Composite",0.0827044016524312
2017-04-26,"Fund",0.0897186503314635
2017-04-26,"Benchmark",-0.00941885655081487
2017-04-27,"Composite",0.0837066876117185
2017-04-27,"Fund",0.0906891047394387
2017-04-27,"Benchmark",-0.00941885655081487
2017-04-28,"Composite",0.0846528680074521
2017-04-28,"Fund",0.0931183068839381
2017-04-28,"Benchmark",-0.009513045116323
2017-05-02,"Composite",0.0844981460368783
2017-05-02,"Fund",0.0940896967197458
2017-05-02,"Benchmark",-0.0066873881510785
2017-05-03,"Composite",0.0841544302419728
2017-05-03,"Fund",0.0921466052388531
2017-05-03,"Benchmark",-0.00687576528209477
2017-05-04,"Composite",0.0820720022014918
2017-05-04,"Fund",0.0911749035937681
2017-05-04,"Benchmark",-0.00706414241311104
2017-05-05,"Composite",0.0827230001056252
2017-05-05,"Fund",0.0921466052388531
2017-05-05,"Benchmark",-0.00706414241311104
2017-05-08,"Composite",0.081879805516281
2017-05-08,"Fund",0.0902034098215347
2017-05-08,"Benchmark",-0.00715833097861929
2017-05-09,"Composite",0.0807053723079905
2017-05-09,"Fund",0.0892312924307466
2017-05-09,"Benchmark",-0.00725251954412731
2017-05-10,"Composite",0.0807957042097711
2017-05-10,"Fund",0.0892312924307466
2017-05-10,"Benchmark",-0.00734670810963556
2017-05-11,"Composite",0.0811973305261025
2017-05-11,"Fund",0.0892312924307466
2017-05-11,"Benchmark",-0.00744089667514369
2017-05-12,"Composite",0.0848909523327719
2017-05-12,"Fund",0.0921466052388531
2017-05-12,"Benchmark",-0.00725251954412731
2017-05-15,"Composite",0.0851654615870956
2017-05-15,"Fund",0.0921466052388531
2017-05-15,"Benchmark",-0.0066873881510785
2017-05-16,"Composite",0.0860653488522907
2017-05-16,"Fund",0.0931183068839381
2017-05-16,"Benchmark",-0.0066873881510785
2017-05-17,"Composite",0.0914645987855442
2017-05-17,"Fund",0.0979762954272339
2017-05-17,"Benchmark",-0.00678157671658663
2017-05-18,"Composite",0.0900290801213566
2017-05-18,"Fund",0.0960332039463414
2017-05-18,"Benchmark",-0.0066873881510785
2017-05-19,"Composite",0.0898828470415336
2017-05-19,"Fund",0.0960332039463414
2017-05-19,"Benchmark",-0.00678157671658663
2017-05-22,"Composite",0.089937272467985
2017-05-22,"Fund",0.0960332039463414
2017-05-22,"Benchmark",-0.00678157671658663
2017-05-23,"Composite",0.0882871166904997
2017-05-23,"Fund",0.0940896967197458
2017-05-23,"Benchmark",-0.0066873881510785
2017-05-24,"Composite",0.0893406609149439
2017-05-24,"Fund",0.0960332039463414
2017-05-24,"Benchmark",-0.00725251954412731
2017-05-25,"Composite",0.0902173453209643
2017-05-25,"Fund",0.0960332039463414
2017-05-25,"Benchmark",-0.00744089667514369
2017-05-26,"Composite",0.0901568340593695
2017-05-26,"Fund",0.0960332039463414
2017-05-26,"Benchmark",-0.00734670810963556
2017-05-30,"Composite",0.0920674733006381
2017-05-30,"Fund",0.0970049055914264
2017-05-30,"Benchmark",-0.00734670810963556
2017-05-31,"Composite",0.093146418539376
2017-05-31,"Fund",0.0989517387836485
2017-05-31,"Benchmark",-0.00753508524065172
2017-06-01,"Composite",0.0923468258886082
2017-06-01,"Fund",0.0989517387836485
2017-06-01,"Benchmark",-0.00480361684091557
2017-06-02,"Composite",0.0951148009942551
2017-06-02,"Fund",0.101871520858066
2017-06-02,"Benchmark",-0.00480361684091557
2017-06-05,"Composite",0.0942583580615617
2017-06-05,"Fund",0.100898468039445
2017-06-05,"Benchmark",-0.00499199397193184
2017-06-06,"Composite",0.0958944142860287
2017-06-06,"Fund",0.101871520858066
2017-06-06,"Benchmark",-0.00489780540642371
2017-06-07,"Composite",0.0945673410340493
2017-06-07,"Fund",0.100898468039445
2017-06-07,"Benchmark",-0.00518037110294811
2017-06-08,"Composite",0.0937282685490031
2017-06-08,"Fund",0.0999247916022692
2017-06-08,"Benchmark",-0.00546293679947252
2017-06-09,"Composite",0.0933020389845463
2017-06-09,"Fund",0.0989517387836485
2017-06-09,"Benchmark",-0.00565131393048879
2017-06-12,"Composite",0.0924647120990267
2017-06-12,"Fund",0.0979782702193246
2017-06-12,"Benchmark",-0.00583969106150528
2017-06-13,"Composite",0.0929218068196427
2017-06-13,"Fund",0.0979782702193246
2017-06-13,"Benchmark",-0.00602806819252155
2017-06-14,"Composite",0.0966865056688524
2017-06-14,"Fund",0.100898468039445
2017-06-14,"Benchmark",-0.00631063388904596
2017-06-15,"Composite",0.0950959225769703
2017-06-15,"Fund",0.0989517387836485
2017-06-15,"Benchmark",-0.00621644532353782
2017-06-16,"Composite",0.0957439914306393
2017-06-16,"Fund",0.0989517387836485
2017-06-16,"Benchmark",-0.00631063388904596
2017-06-19,"Composite",0.0947646886629718
2017-06-19,"Fund",0.0979782702193246
2017-06-19,"Benchmark",-0.00640482245455387
2017-06-20,"Composite",0.0964654007958949
