"","Date","FIVFX","JFAMX","EEM","MOAT","GSPC","IXIC","EAFE","MSCIUSA","ASX200","CAC40","FGIRX","Hang","SP","N225"
"323",2016-07-14,17.190001,20.719999,35.77,33.900002,2163.75,5034.060059,1654.423,243.032,50.709999,"4385.520020",24.879999,"21561.060547","27942.109375","16385.890625"
"324",2016-07-15,17.08,20.75,35.689999,33.84,2161.73999,5029.589844,1650.141,242.672,50.869999,"4372.509766",24.879999,"21659.250000","27836.500000","16497.849609"
"325",2016-07-19,17.1,20.860001,35.639999,33.860001,2163.780029,5036.370117,1643.421,241.935,51.029999,"4330.129883",24.940001,"21673.199219","27787.619141","16723.310547"
"326",2016-07-20,17.27,21.040001,35.82,34.189999,2173.02002,5089.930176,1653.6,243.191,51.41,"4379.759766",25.09,"21882.480469","27915.890625","16681.890625"
"327",2016-07-21,17.18,20.959999,35.709999,34.150002,2165.169922,5073.899902,1657.135,243.596,51.669998,"4376.250000",25.040001,"22000.490234","27710.519531","16810.220703"
"328",2016-07-22,17.18,21.07,35.970001,34.290001,2175.030029,5100.160156,1650.198,242.629,51.5,"4381.100098",25.139999,"21964.269531","27803.240234","16627.250000"
"329",2016-07-25,17.219999,21.07,35.610001,34.220001,2168.47998,5097.629883,1651.813,242.601,51.830002,"4388.000000",25,"21993.439453","28095.339844","16620.289063"
"330",2016-07-26,17.27,21.200001,35.889999,34.299999,2169.179932,5110.049805,1655.439,243.149,51.869999,"4394.770020",25.09,"22129.730469","27976.519531","16383.040039"
"331",2016-07-27,17.27,21.25,36.009998,34.34,2166.580078,5139.810059,1660.258,243.835,51.889999,"4446.959961",25.07,"22218.990234","28024.330078","16664.820313"
"332",2016-07-28,17.299999,21.309999,36.02,34.43,2170.060059,5154.97998,1658.155,243.755,52.049999,"4420.580078",25.129999,"22174.339844","28208.619141","16476.839844"
"333",2016-07-29,17.469999,21.42,36.209999,34.360001,2173.600098,5162.129883,1689.115,247.029,52.130001,"4439.810059",25.16,"21891.369141","28051.859375","16569.269531"
"334",2016-08-01,17.42,21.549999,36.139999,34.25,2170.840088,5184.200195,1682.276,246.826,52.310001,"4409.169922",25.01,"22129.140625","28003.119141","16635.769531"
"335",2016-08-02,17.43,21.309999,35.880001,34.119999,2157.030029,5137.72998,1671.009,245.2,51.900002,"4327.990234",24.92,"null","27981.710938","16391.449219"
"336",2016-08-03,17.299999,21.34,36,34.310001,2163.790039,5159.740234,1653.496,242.86,51.209999,"4321.080078",25.110001,"21739.119141","27697.509766","16083.110352"
"337",2016-08-04,17.299999,21.48,36.200001,34.330002,2164.25,5166.25,1663.499,244.454,51.32,"4345.629883",25.120001,"21832.230469","27714.369141","16254.889648"
"338",2016-08-05,17.35,21.719999,36.619999,34.709999,2182.870117,5221.120117,1665.319,245.226,51.529999,"4410.549805",25.389999,"22146.089844","28078.349609","16254.450195"
"339",2016-08-08,17.290001,21.870001,36.880001,34.720001,2180.889893,5213.140137,1675.002,247.003,51.900002,"4415.459961",25.440001,"22494.759766","28182.570313","16650.570313"
"340",2016-08-09,17.42,21.940001,37.130001,34.68,2181.73999,5225.47998,1694.98,249.475,52,"4468.069824",25.43,"22465.609375","28085.160156","16764.970703"
"341",2016-08-10,17.52,21.92,37.139999,34.59,2175.48999,5204.580078,1699.654,250.212,51.880001,"4452.009766",25.299999,"22492.429688","27774.880859","16735.119141"
"342",2016-08-12,17.610001,22.1,37.48,34.75,2184.050049,5232.890137,1710.731,251.923,51.869999,"4500.189941",25.469999,"22766.910156","28152.400391","16919.919922"
"343",2016-08-16,17.629999,22.1,37.700001,34.709999,2178.149902,5227.109863,1704.206,251.632,51.869999,"4460.439941",25.58,"22910.839844","28064.609375","16596.509766"
"344",2016-08-17,17.57,22.08,37.459999,34.75,2182.219971,5228.660156,1701.331,250.991,52.07,"4417.680176",25.57,"22799.779297","28005.369141","16745.640625"
"345",2016-08-18,17.629999,22.200001,37.810001,34.720001,2187.02002,5240.149902,1707.896,252.204,51.779999,"4437.060059",25.690001,"23023.160156","28123.439453","16486.009766"
"346",2016-08-19,17.51,22,37.599998,34.709999,2183.870117,5238.379883,1699.763,250.846,51.98,"4400.520020",25.65,"22937.220703","28077.000000","16545.820313"
"347",2016-08-22,17.549999,21.860001,37.099998,34.740002,2182.639893,5244.600098,1702.297,250.748,51.779999,"4389.939941",25.610001,"22997.910156","27985.539063","16598.189453"
"348",2016-08-23,17.639999,21.790001,36.950001,34.900002,2186.899902,5260.080078,1711.616,251.962,52.240002,"4421.450195",25.690001,"22998.929688","27990.210938","16497.359375"
"349",2016-08-24,17.58,21.6,37.049999,34.66,2175.439941,5217.689941,1709.147,250.845,52.419998,"4435.470215",25.57,"22820.779297","28059.939453","16597.300781"
"350",2016-08-25,17.540001,21.59,37.080002,34.549999,2172.469971,5212.200195,1702.167,250.224,52.200001,"4406.609863",25.530001,"22814.949219","27835.910156","16555.949219"
"351",2016-08-26,17.440001,21.51,36.759998,34.619999,2169.040039,5218.919922,1702.434,250.54,51.950001,"4441.870117",25.52,"22909.539063","27782.250000","16360.709961"
"352",2016-08-29,17.459999,21.559999,37.040001,34.700001,2180.379883,5232.330078,1688.254,248.596,51.580002,"4424.250000",25.629999,"22821.339844","27902.660156","16737.490234"
"353",2016-08-30,17.4,21.58,36.939999,34.73,2176.120117,5222.990234,1688.949,248.816,51.740002,"4457.490234",25.66,"23016.109375","28343.009766","16725.359375"
"354",2016-08-31,17.33,21.440001,36.529999,34.630001,2170.949951,5213.220215,1685.571,247.984,51.27,"4438.220215",25.57,"22976.880859","28452.169922","16887.400391"
"355",2016-09-01,17.41,21.540001,36.810001,34.509998,2170.860107,5227.209961,1694.496,248.86,51.169998,"4439.669922",25.549999,"23162.339844","28423.480469","16926.839844"
"356",2016-09-02,17.59,21.84,37.41,34.57,2179.97998,5249.899902,1709.975,251.209,50.73,"4542.169922",25.719999,"23266.699219","28532.109375","16925.679688"
"357",2016-09-06,17.75,22.4,38.209999,34.560001,2186.47998,5275.910156,1729.507,254.981,51.18,"4529.959961",25.73,"23787.679688","28978.019531","17081.980469"
"358",2016-09-07,17.76,22.370001,38.09,34.619999,2186.159912,5283.930176,1734.717,255.599,51.32,"4557.660156",25.799999,"23741.810547","28926.359375","17012.439453"
"359",2016-09-08,17.66,22.309999,37.990002,34.560001,2181.300049,5259.47998,1732.917,255.513,50.990002,"4542.200195",25.82,"23919.339844","29045.279297","16958.769531"
"360",2016-09-09,17.200001,21.719999,36.709999,33.720001,2127.810059,5125.910156,1707.266,251.275,50.560001,"4491.399902",25.26,"24099.699219","28797.250000","16965.759766"
"361",2016-09-12,17.379999,21.83,36.959999,34.16,2159.040039,5211.890137,1689.244,248.118,49.41,"4439.799805",25.59,"23290.599609","28353.539063","16672.919922"
"362",2016-09-14,17.139999,21.450001,36.139999,33.57,2125.77002,5173.77002,1672.737,245.738,49.509998,"4370.259766",25.16,"23190.640625","28372.230469","16614.240234"
"363",2016-09-15,17.309999,21.75,36.759998,33.779999,2147.26001,5249.689941,1676.17,246.581,49.709999,"4373.220215",25.389999,"23335.589844","28412.890625","16405.009766"
"364",2016-09-20,17.299999,21.75,36.82,33.650002,2139.76001,5241.350098,1681.393,247.672,50.150002,"4388.600098",25.26,"23530.859375","28523.199219","16492.150391"
"365",2016-09-21,17.5,22.07,37.849998,33.990002,2163.120117,5295.180176,1699.173,250.162,50.610001,"4409.549805",25.52,"23669.900391","28507.419922","16807.619141"
"366",2016-09-23,17.6,22.139999,37.630001,34.080002,2164.689941,5305.75,1716.737,252.833,51.689999,"4488.689941",25.52,"23686.480469","28668.220703","16754.019531"
"367",2016-09-26,17.469999,21.870001,37.080002,33.689999,2146.100098,5257.490234,1701.614,250.36,51.450001,"4407.850098",25.24,"23317.919922","28294.279297","16544.560547"
"368",2016-09-27,17.6,22.129999,37.610001,33.919998,2159.929932,5305.709961,1699.95,250.385,51.259998,"4398.680176",25.389999,"23571.900391","28223.699219","16683.929688"
"369",2016-09-28,17.709999,22.219999,37.950001,34.029999,2171.370117,5318.549805,1698.896,250.542,51.299999,"4432.450195",25.6,"23619.650391","28292.810547","16465.400391"
"370",2016-09-29,17.5,21.93,37.290001,33.689999,2151.129883,5269.149902,1706.64,251.654,51.150002,"4443.839844",25.41,"23739.470703","27827.529297","16693.710938"
"371",2016-09-30,17.610001,21.969999,37.450001,34.060001,2168.27002,5312,1701.692,250.42,50.849998,"4448.259766",25.66,"23297.150391","27865.960938","16449.839844"
"372",2016-10-03,17.65,22.16,37.709999,33.919998,2161.199951,5300.870117,1703.014,251.051,51.23,"4453.560059",25.6,"23584.429688","28243.289063","16598.669922"
"373",2016-10-04,17.57,22.08,37.290001,33.84,2150.48999,5289.660156,1704.841,251.31,51.32,"4503.089844",25.549999,"23689.439453","28334.550781","16735.650391"
"374",2016-10-05,17.5,22.27,37.830002,33.98,2159.72998,5316.02002,1701.401,251.012,50.98,"4489.950195",25.75,"23788.310547","28220.980469","16819.240234"
"375",2016-10-06,17.4,22.18,37.860001,33.919998,2160.77002,5306.850098,1694.906,250.385,51.259998,"4480.100098",25.77,"23952.500000","28106.210938","16899.099609"
"376",2016-10-07,17.27,22.129999,37.689999,33.82,2153.73999,5292.399902,1688.396,249.513,51.119999,"4449.910156",25.709999,"23851.820313","28061.140625","16860.089844"
"377",2016-10-13,17.02,21.629999,36.82,33.25,2132.550049,5213.330078,1654.368,244.551,50.799999,"4405.169922",25.360001,"23031.300781","27643.109375","16774.240234"
"378",2016-10-14,17.049999,21.66,36.880001,33.279999,2132.97998,5214.160156,1664.716,246.069,50.790001,"4470.919922",25.370001,"23233.310547","27673.599609","16856.369141"
"379",2016-10-17,16.969999,21.620001,36.84,33.099998,2126.5,5199.819824,1656.978,245.129,50.400002,"4450.229980",25.280001,"23037.539063","27529.970703","16900.119141"
"380",2016-10-18,17.139999,22.01,37.490002,33.41,2139.600098,5243.839844,1673.799,247.95,50.610001,"4508.910156",25.459999,"23394.390625","28050.880859","16963.609375"
"381",2016-10-19,17.190001,22.1,37.720001,33.549999,2144.290039,5246.410156,1680.403,249.192,50.810001,"4520.299805",25.58,"23304.970703","27984.369141","16998.910156"
"382",2016-10-20,17.129999,22.07,37.610001,33.779999,2141.340088,5241.830078,1679.831,248.884,50.91,"4540.120117",25.59,"23374.400391","28129.839844","17235.500000"
"383",2016-10-21,17.07,22.030001,37.599998,33.830002,2141.159912,5257.399902,1672.451,247.938,50.759998,"4536.069824",25.66,"null","28077.179688","17184.589844"
"384",2016-10-24,17.09,22.110001,37.759998,33.939999,2151.330078,5309.830078,1672.932,248.412,50.549999,"4552.580078",25.75,"23604.080078","28179.080078","17234.419922"
"385",2016-10-25,16.98,22.040001,37.799999,33.779999,2143.159912,5283.399902,1670.866,248.126,50.880001,"4540.839844",25.629999,"23565.109375","28091.419922","17365.250000"
"386",2016-10-26,16.879999,21.889999,37.400002,33.77,2139.429932,5250.27002,1672.409,247.782,50.09,"4534.589844",25.66,"23325.429688","27836.509766","17391.839844"
"387",2016-10-27,16.809999,21.76,37.080002,33.619999,2133.040039,5215.970215,1667.177,246.896,49.540001,"4533.569824",25.67,"23132.349609","27915.900391","17336.419922"
"388",2016-10-28,16.780001,21.719999,36.93,33.16,2126.409912,5190.100098,1665.618,246.575,49.41,"4548.580078",25.559999,"22954.810547","27941.509766","17446.410156"
"389",2016-11-01,16.73,21.610001,36.84,33.07,2111.719971,5153.580078,1665.306,246.447,49.450001,"4470.279785",25.360001,"23147.070313","27876.609375","17442.400391"
"390",2016-11-02,16.610001,21.459999,36.400002,32.919998,2097.939941,5105.569824,1655.894,244.478,48.860001,"4414.669922",25.18,"22810.500000","27527.220703","17134.679688"
"391",2016-11-04,16.48,21.15,35.93,32.68,2085.179932,5046.370117,1639.258,241.988,48.52,"4377.459961",24.98,"22642.619141","27274.150391","16905.359375"
"392",2016-11-07,16.68,21.620001,37.23,33.509998,2131.52002,5166.169922,1647.752,244.005,49.189999,"4461.209961",25.52,"22801.400391","27458.990234","17177.210938"
"393",2016-11-08,16.73,21.790001,37.470001,33.48,2139.560059,5193.490234,1652.933,245.124,49.290001,"4476.890137",25.549999,"22909.470703","27591.140625","17171.380859"
"394",2016-11-09,16.639999,21.5,36.25,34.369999,2163.26001,5251.069824,1636.067,241.938,48.34,"4543.479980",26.02,"22415.189453","27252.529297","16251.540039"
"395",2016-11-10,16.32,20.83,35.220001,34.75,2167.47998,5208.799805,1645.699,242.599,49.970001,"4530.950195",26.190001,"22839.109375","27517.679688","17344.419922"
"396",2016-11-11,16.07,20.370001,34.549999,34.73,2164.449951,5237.109863,1640.05,240.072,50.360001,"4489.270020",26.18,"22531.089844","26818.820313","17374.789063"
"397",2016-11-15,15.93,20.23,34.990002,34.91,2180.389893,5275.620117,1629.808,238.794,50.119999,"4536.529785",26.549999,"22323.910156","26304.630859","17668.150391"
"398",2016-11-16,15.94,20.33,34.700001,34.689999,2176.939941,5294.580078,1624.346,238.636,50.110001,"4501.140137",26.469999,"22280.529297","26298.689453","17862.210938"
"399",2016-11-17,16,20.33,34.75,34.970001,2187.120117,5333.970215,1632.656,239.621,50.23,"4527.770020",26.59,"22262.880859","26227.619141","17862.630859"
"400",2016-11-18,15.93,20.299999,34.59,34.849998,2181.899902,5321.509766,1614.165,237.469,50.450001,"4504.350098",26.6,"22344.210938","26150.240234","17967.410156"
"401",2016-11-21,16.01,20.389999,34.93,35.049999,2198.179932,5368.859863,1625.142,239.148,50.360001,"4529.580078",26.790001,"22357.779297","25765.140625","18106.019531"
"402",2016-11-22,16.030001,20.58,35.459999,35.209999,2202.939941,5386.350098,1625.778,239.899,50.990002,"4548.350098",26.780001,"22678.070313","25960.779297","18162.939453"
"403",2016-11-25,16.02,20.469999,35.25,35.299999,2213.350098,5398.919922,1634.444,240.55,51.810001,"4550.270020",26.93,"22723.449219","26316.339844","18381.220703"
"404",2016-11-28,16.02,20.57,35.389999,35.009998,2201.719971,5368.810059,1628.233,240.415,51.48,"4510.390137",26.68,"22830.570313","26350.169922","18356.890625"
"405",2016-11-29,16.08,20.51,35.439999,35.060001,2204.659912,5379.919922,1631.614,240.406,51.389999,"4551.459961",26.67,"22737.070313","26394.009766","18307.039063"
"406",2016-11-30,15.98,20.5,35.5,35.049999,2198.810059,5323.680176,1629.671,240.574,51.130001,"4578.339844",26.889999,"22789.769531","26652.810547","18308.480469"
"407",2016-12-01,15.83,20.26,35.080002,35.169998,2191.080078,5251.109863,1630.994,240.509,51.799999,"4560.609863",26.91,"22878.230469","26559.919922","18513.119141"
"408",2016-12-02,15.79,20.16,35.119999,34.959999,2191.949951,5255.649902,1630.609,240.179,51.259998,"4528.819824",26.889999,"22564.820313","26230.660156","18426.080078"
"409",2016-12-05,15.87,20.33,35.41,35.259998,2204.709961,5308.890137,1637.159,241.003,50.830002,"4574.319824",27.08,"22505.550781","26349.099609","18274.990234"
"410",2016-12-06,15.87,20.4,35.599998,35.349998,2212.22998,5333,1653.06,243.136,51.110001,"4631.939941",27.17,"22675.150391","26392.759766","18360.539063"
"411",2016-12-07,16.040001,20.67,36.200001,35.709999,2241.350098,5393.759766,1672.713,245.745,51.59,"4694.720215",27.48,"22800.919922","26236.869141","18496.689453"
"412",2016-12-08,15.98,20.76,36.360001,35.799999,2246.189941,5417.359863,1675.186,246.85,52.18,"4735.479980",27.59,"22861.839844","26694.279297","18765.470703"
"413",2016-12-09,15.95,20.68,36.169998,35.869999,2259.530029,5444.5,1677.889,247.138,52.330002,"4764.069824",27.73,"22760.980469","26747.179688","18996.369141"
"414",2016-12-12,15.91,20.540001,35.93,35.630001,2256.959961,5412.540039,1681.669,247.177,52.360001,"4760.770020",27.629999,"22433.019531","26515.240234","19155.029297"
"415",2016-12-13,16.049999,20.809999,36.330002,35.830002,2271.719971,5463.830078,1698.422,249.361,52.23,"4803.870117",27.77,"22446.699219","26697.820313","19250.519531"
"416",2016-12-14,15.85,20.41,35.25,35.529999,2253.280029,5436.669922,1695.912,248.648,52.599998,"4769.240234",27.530001,"22456.619141","26602.839844","19253.609375"
"417",2016-12-15,15.79,20.309999,35.310001,35.57,2262.030029,5456.850098,1664.361,244.141,52.150002,"4819.229980",27.66,"22059.400391","26519.070313","19273.789063"
"418",2016-12-16,15.8,20.190001,35.150002,35.41,2258.070068,5437.160156,1668.598,244.51,52.060001,"4833.270020",27.610001,"22020.750000","26489.560547","19401.150391"
"419",2016-12-19,15.8,20.120001,34.91,35.07,2262.530029,5457.439941,1674.447,244.755,52.360001,"4822.770020",27.65,"21832.679688","26374.699219","19391.599609"
"420",2016-12-20,15.83,20.15,35.029999,35.200001,2270.76001,5483.939941,1670.705,244.422,52.639999,"4849.890137",27.77,"21729.060547","26307.980469","19494.529297"
"421",2016-12-21,15.82,20.16,34.490002,35.130001,2265.179932,5471.430176,1674.079,244.758,52.849998,"4833.819824",27.73,"21809.800781","26242.380859","19444.490234"
"422",2016-12-22,15.8,20.030001,34.080002,35.009998,2260.959961,5447.419922,1674.364,244.163,53.139999,"4834.629883",27.68,"21636.199219","25979.599609","19427.669922"
"423",2016-12-28,15.87,20.26,34.689999,34.98,2249.919922,5438.560059,1669.416,244.084,53.560001,"4848.009766",26.709999,"21754.740234","26210.679688","19401.720703"
"424",2016-12-29,15.98,20.549999,35.259998,34.950001,2249.26001,5432.089844,1675.295,245.304,53.259998,"4838.470215",26.66,"21790.910156","26366.150391","19145.140625"
"425",2016-12-30,15.98,20.51,35.009998,34.830002,2238.830078,5383.120117,1684.002,246.39,52.919998,"4862.310059",26.58,"22000.560547","26626.460938","19114.369141"
"426",2017-01-04,16.1,20.809999,35.700001,35.68,2270.75,5477,1698.873,248.93,53.549999,"4899.399902",27.049999,"22134.470703","26633.130859","19594.160156"
"427",2017-01-05,16.25,20.940001,36.09,35.669998,2269,5487.939941,1721.775,252.116,53.73,"4900.640137",27.01,"22456.689453","26878.240234","19520.689453"
"428",2017-01-06,16.219999,20.889999,35.939999,35.869999,2276.97998,5521.060059,1713.869,251.18,53.740002,"4909.839844",27.1,"22503.009766","26759.230469","19454.330078"
"429",2017-01-10,16.219999,20.99,36.119999,35.880001,2268.899902,5551.819824,1714.763,251.497,53.759998,"4888.229980",26.950001,"22744.849609","26899.560547","19301.439453"
"430",2017-01-11,16.280001,21.09,36.549999,35.810001,2275.320068,5563.649902,1703.197,250.39,53.889999,"4888.709961",27.049999,"22935.349609","27140.410156","19364.669922"
"431",2017-01-12,16.27,21.110001,36.709999,35.889999,2270.439941,5547.490234,1722.242,253.067,53.849998,"4863.970215",26.969999,"22829.019531","27247.160156","19134.699219"
"432",2017-01-13,16.35,21.059999,36.68,35.959999,2274.639893,5574.120117,1727.828,253.722,53.439999,"4922.490234",27.049999,"22937.380859","27238.060547","19287.279297"
"433",2017-01-17,16.4,21.129999,36.66,35.799999,2267.889893,5538.72998,1722.216,253.072,53.23,"4859.689941",26.860001,"22840.970703","27235.660156","18813.529297"
"434",2017-01-18,16.34,21.110001,36.459999,35.880001,2271.889893,5555.649902,1725.014,253.476,53.02,"4853.399902",26.85,"23098.259766","27257.640625","18894.369141"
"435",2017-01-19,16.360001,21.09,36.349998,35.830002,2263.689941,5540.080078,1712.225,251.642,53.09,"4841.140137",26.799999,"23049.960938","27308.599609","19072.250000"
"436",2017-01-20,16.379999,21.09,36.419998,35.700001,2271.310059,5555.330078,1719.583,252.483,52.860001,"4850.669922",26.84,"22885.910156","27034.500000","19137.910156"
"437",2017-01-23,16.450001,21.309999,36.959999,35.689999,2265.199951,5552.939941,1723.678,253.429,52.41,"4821.410156",26.709999,"22898.519531","27117.339844","18891.029297"
"438",2017-01-24,16.540001,21.5,37.189999,35.869999,2280.070068,5600.959961,1725.338,254.375,52.75,"4830.029785",26.950001,"22949.859375","27375.580078","18787.990234"
"439",2017-01-25,16.700001,21.76,37.599998,36.18,2298.370117,5656.339844,1741.705,256.422,52.98,"4877.669922",27.200001,"23049.119141","27708.140625","19057.500000"
"440",2017-01-27,16.639999,21.76,37.470001,35.84,2294.689941,5660.779785,1741.725,256.527,53.32,"4839.979980",27.09,"23360.779297","27882.460938","19467.400391"
"441",2017-02-01,16.68,21.610001,37.360001,35.91,2279.550049,5642.649902,1734.659,255.448,52.779999,"4794.580078",26.860001,"23318.390625","28141.640625","19148.080078"
"442",2017-02-02,16.709999,21.66,37.52,35.959999,2280.850098,5636.200195,1736.421,255.862,52.73,"4794.290039",26.84,"23184.519531","28226.609375","18914.580078"
"443",2017-02-03,16.809999,21.790001,37.75,36.25,2297.419922,5666.77002,1741.842,256.763,52.48,"4825.419922",27.129999,"23129.210938","28240.519531","18918.199219"
"444",2017-02-06,16.74,21.780001,37.66,36.200001,2292.560059,5663.549805,1730.56,255.651,52.439999,"4778.080078",27.049999,"23348.240234","28439.279297","18976.710938"
"445",2017-02-07,16.75,21.700001,37.470001,36.279999,2293.080078,5674.220215,1727.462,255.136,52.5,"4754.470215",27.01,"23331.570313","28335.160156","18910.779297"
"446",2017-02-08,16.84,21.74,37.700001,36.259998,2294.669922,5682.450195,1737.66,256.377,52.810001,"4766.600098",26.98,"23485.130859","28289.919922","19007.599609"
"447",2017-02-09,16.889999,21.870001,37.869999,36.459999,2307.870117,5715.180176,1734.2,256.385,52.919998,"4826.240234",27.17,"23525.140625","28329.699219","18907.669922"
"448",2017-02-10,16.9,22,38.220001,36.68,2316.100098,5734.129883,1741.285,257.61,53.450001,"4828.319824",27.26,"23574.980469","28334.250000","19378.929688"
"449",2017-02-13,16.969999,22.120001,38.34,36.84,2328.25,5763.959961,1749.061,258.781,53.82,"4888.189941",27.450001,"23710.980469","28351.619141","19459.150391"
"450",2017-02-14,16.91,22.139999,38.380001,37.200001,2337.580078,5782.569824,1737.952,257.567,53.830002,"4895.819824",27.629999,"23703.009766","28339.310547","19238.980469"
"451",2017-02-15,16.969999,22.34,38.689999,37.459999,2349.25,5819.439941,1749.001,259.29,54.299999,"4924.859863",27.799999,"23994.869141","28155.560547","19437.980469"
"452",2017-02-16,17.01,22.290001,38.549999,37.41,2347.219971,5814.899902,1759.386,260.658,54.380001,"4899.459961",27.75,"24107.699219","28301.269531","19347.529297"
"453",2017-02-17,17.01,22.190001,38.389999,37.59,2351.159912,5838.580078,1754.94,259.683,54.259998,"4867.580078",27.74,"24033.740234","28468.750000","19234.619141"
"454",2017-02-21,17.08,22.379999,38.810001,37.709999,2365.379883,5865.950195,1753.949,260.069,54.200001,"4888.759766",27.93,"23963.630859","28761.589844","19381.439453"
"455",2017-02-22,17.1,22.379999,38.93,37.720001,2362.820068,5860.629883,1757.431,260.578,54.490002,"4895.879883",27.82,"24201.960938","28864.710938","19379.869141"
"456",2017-02-23,17.110001,22.49,38.939999,37.66,2363.810059,5835.509766,1764.171,261.417,54.349998,"4891.290039",27.809999,"24114.859375","28892.970703","19371.460938"
"457",2017-02-27,17.07,22.27,38.360001,37.810001,2369.75,5861.899902,1749.634,258.808,53.759998,"4845.180176",27.84,"23925.050781","28812.880859","19107.470703"
"458",2017-02-28,17.049999,22.110001,37.990002,37.669998,2363.639893,5825.439941,1753.089,258.613,53.720001,"4858.580078",27.73,"23740.730469","28743.320313","19118.990234"
"459",2017-03-01,17.18,22.35,38.580002,38.220001,2395.959961,5904.029785,1760.147,259.563,53.68,"4960.830078",28.17,"23776.490234","28984.490234","19393.539063"
"460",2017-03-02,17.059999,22.16,37.900002,38,2381.919922,5861.220215,1758.481,259.194,54.43,"4963.799805",27.940001,"23728.070313","28839.789063","19564.800781"
"461",2017-03-03,17.110001,22.27,38.189999,38.060001,2383.120117,5870.75,1757.253,258.746,53.950001,"4995.129883",28,"23552.720703","28832.449219","19469.169922"
"462",2017-03-06,17.059999,22.27,38.209999,37.869999,2375.310059,5849.180176,1757.412,259.059,54.16,"4972.189941",27.9,"23596.279297","29048.189453","19379.140625"
"463",2017-03-07,17.049999,22.26,38.25,37.669998,2368.389893,5833.930176,1752.68,258.677,54.330002,"4955.000000",27.790001,"23681.070313","28999.560547","19344.150391"
"464",2017-03-08,16.99,22.17,37.889999,37.75,2362.97998,5837.549805,1746.181,257.707,54.34,"4960.479980",27.700001,"23782.269531","28901.939453","19254.029297"
"465",2017-03-09,17.02,22.030001,37.59,37.790001,2364.870117,5838.810059,1747.855,257.031,54.240002,"4981.509766",27.75,"23501.560547","28929.130859","19318.580078"
"466",2017-03-10,17.129999,22.24,38.009998,37.880001,2372.600098,5861.72998,1763.902,258.927,54.57,"4993.319824",27.82,"23568.669922","28946.230469","19604.609375"
"467",2017-03-14,17.16,22.41,38.32,37.709999,2365.449951,5856.819824,1765.059,259.813,54.419998,"4974.259766",27.700001,"23827.949219","29442.630859","19609.500000"
"468",2017-03-15,17.379999,22.74,39.32,37.959999,2385.26001,5900.049805,1768.552,260.544,54.610001,"4985.479980",27.91,"23792.849609","29398.109375","19577.380859"
"469",2017-03-16,17.49,23.040001,39.560001,37.880001,2381.379883,5900.759766,1796.799,264.957,54.669998,"5013.379883",27.889999,"24288.279297","29585.849609","19590.140625"
"470",2017-03-17,17.559999,23.1,39.490002,37.759998,2378.25,5901,1798.963,265.169,54.84,"5029.240234",27.790001,"24309.929688","29648.990234","19521.589844"
"471",2017-03-21,17.49,23.09,39.509998,37.130001,2344.02002,5793.830078,1800.328,265.624,54.599998,"5002.430176",27.27,"24593.119141","29485.449219","19455.880859"
"472",2017-03-22,17.5,23.139999,39.700001,37.119999,2348.449951,5821.640137,1784.8,263.645,53.720001,"4994.700195",27.309999,"24320.410156","29167.679688","19041.380859"
"473",2017-03-23,17.59,23.209999,39.709999,37.119999,2345.959961,5817.689941,1792.996,264.667,53.939999,"5032.759766",27.290001,"24327.699219","29332.160156","19085.310547"
"474",2017-03-24,17.620001,23.299999,39.810001,37.139999,2343.97998,5828.740234,1797.676,265.179,54.369999,"5020.899902",27.280001,"24358.269531","29421.400391","19262.529297"
"475",2017-03-27,17.66,23.219999,39.700001,37.200001,2341.590088,5840.370117,1797.835,265.033,54.32,"5017.430176",27.23,"24193.699219","29237.150391","18985.589844"
"476",2017-03-28,17.690001,23.27,39.810001,37.439999,2358.570068,5875.140137,1812.064,266.917,55.040001,"5046.200195",27.469999,"24345.869141","29409.519531","19202.869141"
"477",2017-03-29,17.700001,23.309999,39.880001,37.5,2361.129883,5897.549805,1802.027,266.05,55.509998,"5069.040039",27.52,"24392.050781","29531.429688","19217.480469"
"478",2017-03-30,17.690001,23.23,39.669998,37.549999,2368.060059,5914.339844,1802.11,265.93,55.330002,"5089.640137",27.620001,"24301.089844","29647.419922","19063.220703"
"479",2017-03-31,17.67,23.01,39.389999,37.529999,2362.719971,5911.740234,1792.976,264.157,55.040001,"5122.509766",27.530001,"24111.589844","29620.500000","18909.259766"
"480",2017-04-03,17.65,23.09,39.610001,37.400002,2358.840088,5894.680176,1786.035,263.859,55.099998,"5085.910156",27.469999,"24261.480469","29910.220703","18983.230469"
"481",2017-04-05,17.68,23.02,39.509998,37.27,2352.949951,5864.47998,1785.577,264.092,55.119999,"5091.850098",27.370001,"24400.800781","29974.240234","18861.269531"
"482",2017-04-06,17.68,23.08,39.439999,37.459999,2357.48999,5878.950195,1780.445,263.249,54.98,"5121.439941",27.49,"24273.720703","29927.339844","18597.060547"
"483",2017-04-07,17.66,23.059999,39.369999,37.439999,2355.540039,5877.810059,1780.112,263.093,55.029999,"5135.279785",27.43,"24267.300781","29706.609375","18664.630859"
"484",2017-04-10,17.690001,23,39.209999,37.52,2357.159912,5880.930176,1780.166,262.977,55.490002,"5107.450195",27.459999,"24262.179688","29575.740234","18797.880859"
"485",2017-04-11,17.73,23.030001,39.119999,37.529999,2353.780029,5866.77002,1786.974,263.439,55.700001,"5101.859863",27.4,"24088.460938","29788.349609","18747.869141"
