Date,FSPTX,Benchmark,composite
2016-01-14,8885.885147865978,11394.576951012776,11289.551075890451
2016-01-15,8625.378880969934,11052.276602433507,10959.92962632235
2016-01-19,8608.994839026787,11022.938695177758,10924.870979070443
2016-01-20,8543.458671254199,10964.218138827753,10907.28291819447
2016-01-21,8599.164413860899,10999.059625753625,10922.972151503853
2016-01-22,8816.252969607602,11305.578795827389,11226.99153133695
2016-01-25,8681.084623576637,11137.705620951387,11062.730492719704
2016-01-26,8726.959941017449,11247.98556488959,11172.228616734748
2016-01-27,8530.35143769968,10977.992271824058,10891.471397793137
2016-01-28,8596.706807569426,11100.40829824539,11035.085314557324
2016-01-29,8885.06594576882,11498.182388497824,11330.919702996824
2016-02-01,8927.664454821004,11522.518091501195,11358.020360081142
2016-02-02,8736.790366183335,11273.434983006808,11092.739263555897
2016-02-03,8680.265421479478,11246.18305032844,11032.196664342755
2016-02-04,8744.98238715491,11273.074261684258,11062.37732098929
2016-02-05,8373.064635045464,10850.013345274108,10593.020745703492
2016-02-08,8148.603260424345,10649.619433006494,10358.946774644108
2016-02-09,8094.53592201196,10600.91583030581,10312.927293821356
2016-02-10,8137.953633161301,10643.943992387112,10381.511803647025
2016-02-11,8089.620709429016,10618.115035230481,10384.951427398406
2016-02-12,8177.275333824854,10763.663990849911,10529.848932136721
2016-02-16,8456.623248955517,10989.997603990356,10777.947244821838
2016-02-17,8670.43499631359,11245.259917048545,11052.095372567588
2016-02-18,8598.34521176374,11180.060223891809,10959.406055516949
2016-02-19,8654.050954370443,11221.165950158607,11025.372951910895
2016-02-22,8793.315310887196,11377.984399584451,11196.72916430631
2016-02-23,8657.327762759072,11184.291073899016,11021.791388429168
2016-02-24,8732.69435569755,11288.805749248677,11127.36243337246
2016-02-25,8817.072171704758,11426.92576827992,11249.761452581759
2016-02-26,8844.92504300811,11413.20984217224,11260.038966432616
2016-02-29,8829.36020316212,11349.974518535819,11198.756033290854
2016-03-01,9087.40886376669,11688.73198810224,11540.833359555376
2016-03-02,9123.453756041616,11715.07951376498,11562.402871581227
2016-03-03,9135.741787498975,11721.255980130414,11570.929087468125
2016-03-04,9203.735561563037,11762.358457140215,11600.26162629262
2016-03-07,9154.583435733595,11692.139791628344,11540.180428055603
2016-03-08,9015.319079216844,11576.581123059837,11403.64542741326
2016-03-09,9082.493651183746,11685.19935178033,11490.981888971623
2016-03-10,9066.109609240599,11656.65277309299,11454.166316011873
2016-03-11,9258.62210207258,11865.789521419354,11678.361223659058
2016-03-14,9249.610879003849,11869.701616087206,11688.322253482635
2016-03-15,9196.362742688621,11889.925050825144,11665.151960791727
2016-03-16,9315.966248873596,12019.77183212749,11779.520988791908
2016-03-17,9377.406406160399,12084.061878572707,11821.319872406451
2016-03-18,9448.67698861309,12128.304579566995,11857.45595014459
2016-03-21,9477.3490620136,12161.701099311167,11889.812292285427
2016-03-22,9482.264274596542,12173.76262640895,11909.165639233104
2016-03-23,9364.29917260588,12078.919402174219,11797.64964550166
2016-03-24,9370.033587285983,12100.116285259459,11832.915705007625
2016-03-28,9356.926353731465,12069.645366391758,11808.807341091833
2016-03-29,9536.331613008928,12273.864665505516,12042.592409735807
2016-03-30,9606.782993364463,12354.07355898993,12104.856229003692
2016-03-31,9601.867780781518,12347.790044669156,12107.02554550812
2016-04-01,9646.104694028016,12442.858586586255,12211.17668286547
2016-04-04,9635.455066764971,12377.814825488089,12134.915334647709
2016-04-05,9560.90767592365,12245.074177360659,12011.204656248168
2016-04-06,9674.776767428524,12376.451466300894,12178.267374873585
2016-04-08,9579.74932415827,12204.006640622729,12183.137676095022
2016-04-11,9559.269271729336,12172.7479490788,12138.52765569989
2016-04-12,9573.19570738101,12229.274864246163,12210.622526335537
2016-04-13,9759.973785532891,12420.526518544979,12416.80892714934
2016-04-14,9740.312935201113,12404.158542419116,12406.820651361644
2016-04-15,9696.895224051774,12351.254742470135,12381.13220406853
2016-04-18,9728.84410584091,12403.749361978935,12446.82040252068
2016-04-19,9675.59596952568,12326.98895228789,12343.821280930339
2016-04-20,9718.194478577865,12362.728320817569,12380.140884066384
2016-04-21,9720.652084869336,12352.20211606797,12378.630410036423
2016-04-22,9636.274268862127,12167.54865909891,12229.924488276714
2016-04-25,9598.590972392889,12141.751791044928,12203.355519285364
2016-04-26,9596.952568198574,12116.153224500054,12181.303992884908
2016-04-27,9534.693208814613,12035.127406479014,12111.675718026121
2016-04-28,9462.603424264766,11867.918064491154,11960.688255320147
2016-04-29,9377.406406160399,11761.15644723311,11916.671863678132
2016-05-02,9416.728106823952,11837.418434887355,12027.692488279741
2016-05-03,9320.062259359383,11729.36136468566,11888.141417984982
2016-05-04,9255.345293683951,11673.385607426559,11815.345471313225
2016-05-05,9262.718112558368,11665.84325347858,11790.627077028534
2016-05-06,9284.01736708446,11739.43776790302,11875.729499329525
2016-05-09,9281.559760792987,11742.5443480907,11906.407737055077
2016-05-10,9396.248054395019,11899.923961414903,12075.604263458566
2016-05-11,9345.457524371262,11821.583363807178,11982.087125744996
2016-05-12,9261.079708364054,11762.590730599575,11925.717586043485
2016-05-13,9222.577209797655,11729.080234020894,11892.988071970165
2016-05-16,9351.191939051363,11888.606116082152,12038.040271910442
2016-05-17,9267.633325141313,11758.282581629088,11884.785048711072
2016-05-18,9311.870238387812,11824.127306095803,11947.040968813357
2016-05-19,9256.16449578111,11753.758577630304,11871.36488602532
2016-05-20,9373.310395674613,11907.260826755508,12039.05966495484
2016-05-23,9405.25927746375,11902.14562474938,12029.571578406176
2016-05-24,9592.03735561563,12156.37803093013,12292.760366122973
2016-05-25,9619.071024821824,12241.579558421552,12365.635249733945
2016-05-26,9682.968788400098,12271.990376793898,12400.535593199402
2016-05-27,9750.96256246416,12345.620923541816,12478.977911010608
2016-05-31,9809.94511345949,12367.647771228192,12518.903073304225
2016-06-01,9815.679528139592,12356.722892328013,12524.402917979736
2016-06-02,9844.3516015401,12359.614962378533,12559.590761624646
2016-06-03,9807.487507168018,12309.654462073457,12499.968756313141
2016-06-06,9843.532399442942,12357.12533217379,12557.195398614642
2016-06-07,9889.407716883754,12378.426917724217,12560.696053558353
2016-06-08,9897.59973785533,12419.97362303736,12602.536374700072
2016-06-09,9871.385270746292,12405.94093202922,12573.380987358374
2016-06-10,9707.544851314819,12257.963458058535,12400.274864724037
2016-06-13,9615.794216433194,12148.005357329752,12285.819704362842
2016-06-14,9630.539854182027,12166.898135253505,12300.807426575444
2016-06-15,9651.839108708118,12141.202817239877,12278.951028519263
2016-06-16,9630.539854182027,12163.265643454084,12296.312907163274
2016-06-17,9528.958794134513,12056.143902005155,12180.063613140534
2016-06-20,9626.44384369624,12134.006966425295,12279.689568381586
2016-06-21,9675.59596952568,12201.266661621674,12314.540964860966
2016-06-22,9625.624641599083,12143.5529660945,12260.243504352431
2016-06-23,9792.741869419186,12334.608954870844,12464.010429474502
2016-06-24,9370.85278938314,11798.948646842862,11921.067013861912
2016-06-27,9106.25051200131,11493.084202054424,11602.059248997215
2016-06-28,9306.135823707707,11724.047710542614,11848.673149386485
2016-06-29,9474.891455722127,11923.371369198527,12062.781704054643
2016-06-30,9583.845334644056,12062.679502721596,12194.290447176865
2016-07-01,9583.845334644056,12075.630126594244,12241.502878133917
2016-07-05,9487.179487179486,11978.271536317876,12150.801608492367
2016-07-06,9499.467518636848,12039.512418668051,12226.289278396083
2016-07-07,9545.342836077658,12077.420386507309,12275.986537074225
2016-07-08,9719.83288277218,12295.111175073895,12502.914368141002
2016-07-11,9849.266814123044,12373.360390018302,12593.994464713525
2016-07-12,9939.379044810354,12499.093730310138,12702.897892268931
2016-07-13,9883.673302203653,12482.392597750573,12663.359836211446
2016-07-14,9968.05111821086,12574.360611490134,12734.97784350529
2016-07-15,9968.05111821086,12557.170836942149,12716.376305004711
2016-07-18,10068.812976161218,12640.578656219619,12794.095504210803
2016-07-19,10040.960104857868,12624.201895264818,12752.649487382405
2016-07-20,10181.043663471779,12794.97422507788,12926.471017059679
2016-07-21,10119.603506184974,12720.538492003227,12859.643225469677
2016-07-22,10158.92520684853,12794.378481338475,12934.674897979437
2016-07-25,10138.445154419594,12785.647555635685,12933.452369081584
2016-07-26,10202.34291799787,12843.89166547015,12990.380123268678
2016-07-27,10308.01998853117,12928.428300299209,13065.605586603753
2016-07-28,10363.72573113787,12971.09519772194,13122.846448105376
2016-07-29,10389.12099614975,12982.292013611037,13140.856240622783
2016-08-01,10476.775620545588,13033.052864014304,13208.58269373452
2016-08-02,10360.448922749241,12907.948905879117,13070.905513399783
2016-08-03,10397.313017121323,12962.562557389565,13124.424339195522
2016-08-04,10451.380355533709,13024.795496000881,13177.234475184337
2016-08-05,10566.068649135741,13179.820344804064,13326.652555366465
2016-08-08,10580.814286884573,13174.975589647469,13307.653245557647
2016-08-09,10633.243221102646,13202.10032790119,13340.133136927103
2016-08-10,10610.305562382238,13159.572443806468,13296.308098093816
2016-08-11,10654.542475628738,13206.749659615718,13350.069114516944
2016-08-12,10684.033751126402,13201.917799275396,13355.849835227284
2016-08-15,10739.739493733103,13275.289675040618,13428.395587515124
2016-08-16,10683.214549029244,13195.366307325221,13339.421437219933
2016-08-17,10688.129761612188,13178.869700430969,13323.405072775744
2016-08-18,10703.694601458179,13200.007123189034,13350.178852511488
2016-08-19,10735.643483247317,13234.652449672492,13371.03029344613
2016-08-22,10711.886622429753,13227.087275611617,13381.293552042023
2016-08-23,10743.83550421889,13284.773632191658,13443.11562915685
2016-08-24,10666.830507086099,13212.98587142525,13343.38638016461
2016-08-25,10694.683378389447,13235.515369486175,13363.49160165034
2016-08-26,10716.801835012699,13248.503311398234,13393.24765975054
2016-08-29,10747.931514704676,13287.32379863649,13424.62166227121
2016-08-30,10734.824281150159,13264.328414145268,13398.225222510013
2016-08-31,10721.717047595641,13240.313752796192,13373.825455346396
2016-09-01,10761.038748259194,13297.333344625398,13429.786082328012
2016-09-02,10817.563692963053,13357.059809615304,13490.040730180177
2016-09-06,10911.77193413615,13411.438783001035,13565.430183070994
2016-09-07,10934.709592856558,13439.442197813056,13597.011354319813
2016-09-08,10862.619808306708,13329.092072075498,13500.414624687553
2016-09-09,10589.006307856147,13010.945355136793,13153.354085255261
2016-09-12,10712.70582452691,13220.942785377978,13358.725457759134
2016-09-13,10611.124764479397,13121.430368076333,13232.51687969043
2016-09-14,10685.672155320717,13188.075157524318,13295.040723769644
2016-09-15,10868.35422298681,13407.751607927776,13506.532097174662
2016-09-16,10842.139755877773,13362.765811541,13485.366051487865
2016-09-19,10849.51257475219,13350.562430705122,13473.275653101968
2016-09-20,10857.704595723764,13343.564832983573,13478.129849254305
2016-09-21,11010.076185795035,13495.050342527393,13628.336593583575
2016-09-22,11099.369214385188,13583.151406904959,13746.084926752621
2016-09-23,11004.341771114934,13463.665634683455,13643.084757991053
2016-09-26,10899.48390267879,13377.332160733864,13542.096803712337
2016-09-27,11020.725813058081,13527.32764386317,13694.036401331152
2016-09-28,11060.866715818793,13575.251328051894,13738.824366051238
2016-09-29,10987.138527074629,13489.863237261248,13646.797073501551
2016-09-30,11067.420332596052,13572.197682779568,13741.454260524673
2016-10-03,11047.759482264273,13523.98168381134,13706.26107642088
2016-10-04,11041.205865487014,13497.98544909446,13680.635517562603
2016-10-05,11091.177193413614,13563.259573906564,13752.217309660518
2016-10-06,11096.911608093716,13582.39342625731,13746.718700862999
2016-10-07,11073.97394937331,13539.550751562314,13697.10396705766
2016-10-10,11144.425329728843,13623.763654954795,13780.715466932928
2016-10-11,10961.74326206275,13447.595923135508,13575.62799022781
2016-10-12,10955.18964528549,13449.766087898375,13569.719126095113
2016-10-13,10874.088637666911,13361.601555418034,13483.082581233064
2016-10-14,10900.303104775947,13414.472927351802,13506.463120597731
2016-10-17,10874.90783976407,13378.2490322006,13460.610882036352
2016-10-18,10994.511345949046,13464.880248910345,13577.473880757268
2016-10-19,11022.364217252396,13474.906304782915,13595.446372223449
2016-10-20,11007.618579503564,13439.990434617761,13566.364210672184
2016-10-21,11013.352994183664,13508.721376168747,13642.327609684298
2016-10-24,11122.306873105594,13670.75709407927,13812.753729421427
2016-10-25,11089.5387892193,13614.07144947976,13728.717200731318
2016-10-26,10997.788154337675,13545.04761753586,13626.809484413594
2016-10-27,10933.071188662243,13477.597706315917,13536.26123198409
2016-10-28,10933.071188662243,13479.879674569203,13494.199973242201
2016-10-31,10925.698369787826,13486.237373085374,13509.520432468209
2016-11-01,10836.405341197673,13378.743570191784,13400.342350843892
2016-11-02,10715.163430818382,13272.008576398788,13259.848696551308
2016-11-03,10628.328008519702,13160.204548022786,13148.448545216621
2016-11-04,10598.017530924879,13115.556206341806,13115.239326812793
2016-11-07,10808.552469894323,13422.090579065041,13438.771527730616
2016-11-08,10845.416564266405,13480.189661218312,13511.8552574565
2016-11-09,10779.061194396658,13473.919708779811,13531.71503975952
2016-11-10,10596.379126730564,13274.34094579251,13328.614958201944
2016-11-11,10621.774391742441,13364.752769852932,13436.47530442873
2016-11-14,10474.318014254115,13176.591352624639,13273.137013148058
2016-11-15,10617.678381256655,13340.60662656625,13437.669670404077
2016-11-16,10703.694601458179,13459.181170484248,13548.294053510946
2016-11-17,10790.53002375686,13557.394912483063,13662.298451565634
2016-11-18,10770.049971327926,13535.70174842772,13648.13477687282
2016-11-21,10861.800606209552,13666.41600065537,13788.258331983341
2016-11-22,10889.653477512902,13682.895667300796,13821.941913756284
2016-11-23,10869.173425083967,13632.016272812705,13782.213682778158
2016-11-25,10875.727041861226,13681.400175248677,13824.392022812932
2016-11-28,10856.885393626608,13653.963502943472,13761.591356571542
2016-11-29,10851.970181043664,13670.446972941047,13779.730286772241
2016-11-30,10739.739493733103,13515.1661967331,13601.562528124672
2016-12-01,10515.278119111985,13198.45662508921,13293.621157465732
2016-12-05,10466.125993282541,13398.954050938242,13472.478578863329
2016-12-06,10532.481363152288,13438.187747910542,13531.430269147671
2016-12-07,10719.25944130417,13680.863859559058,13732.780365597879
2016-12-08,10774.96518391087,13749.053078958032,13810.962728120157
2016-12-09,10817.563692963053,13822.11377919038,13867.902235512252
2016-12-12,10732.366674858687,13756.589337859356,13770.802323483662
2016-12-13,10801.998853117064,13915.120581468485,13920.420811532915
2016-12-14,10743.83550421889,13870.670132449704,13864.658075343397
2016-12-15,10792.168427951176,13928.015532227417,13907.01034956753
2016-12-16,10747.931514704676,13828.088565680155,13815.856652501672
2016-12-19,10746.293110510362,13909.100525942868,13893.802320376126
2016-12-20,10777.422790202343,13957.138316075647,13958.40725175204
2016-12-21,10770.049971327926,13924.563820695308,13902.460265845933
2016-12-22,10715.163430818382,13865.82946038262,13825.059554795733
2016-12-23,10751.208323093306,13885.657911351274,13854.929729479802
2016-12-27,10821.65970344884,13953.059481804008,13935.714969837076
2016-12-28,10752.84672728762,13820.336155874485,13806.26212550946
2016-12-29,10743.016302121732,13820.251094199533,13800.374220266447
2016-12-30,10660.276890308838,13690.221827307909,13659.229991193353
2017-01-03,10767.592365036453,13805.51494443064,13772.10400849422
2017-01-04,10873.269435569755,13880.331464603683,13889.10235454126
2017-01-05,10926.517571884984,13894.6702151788,13925.708724428883
2017-01-06,11010.076185795035,14016.368258015045,14046.900731078329
2017-01-09,11053.493896944376,14040.026195058043,14078.697603345829
2017-01-10,11087.081182927828,14041.47014012247,14107.579017681226
2017-01-11,11170.639796837879,14131.808161936584,14169.672911798432
2017-01-12,11163.266977963463,14088.254222732648,14139.51614616319
2017-01-13,11209.961497501434,14142.344130595873,14214.68119070432
2017-01-17,11155.894159089046,14064.760023496408,14120.145202941672
2017-01-18,11191.119849266814,14115.578908642241,14174.67540494735
2017-01-19,11182.108626198082,14078.735852507067,14137.889715980486
2017-01-20,11228.803145736052,14150.235785050823,14190.97056035513
2017-01-23,11300.073728188743,14153.262344215551,14203.584743185917
2017-01-24,11402.473990333414,14312.351367976924,14363.129680570892
2017-01-25,11544.19595314164,14464.37618962783,14518.359460236998
2017-01-26,11518.80068812976,14425.94760904793,14486.329985725566
2017-01-27,11512.247071352502,14469.892717909872,14518.835705609206
2017-01-30,11428.688457442451,14353.958249099329,14394.669353720696
2017-01-31,11425.411649053822,14283.603496742577,14356.51801189294
2017-02-01,11526.173507004178,14379.406010310659,14441.030620850017
2017-02-02,11560.579995084787,14391.04240117975,14446.858221818045
2017-02-03,11614.647333497172,14507.630653851824,14526.976959612994
2017-02-06,11634.308183828949,14518.526881191108,14522.195568963401
2017-02-07,11676.906692881133,14572.770268031463,14572.205531433367
2017-02-08,11727.69722290489,14592.570427870054,14604.827749844042
2017-02-09,11862.046366838698,14654.210958071999,14680.213602677048
2017-02-10,11886.622429753419,14686.000392076654,14730.872320792996
2017-02-13,11948.062587040222,14773.226723116748,14802.628487546977
2017-02-14,11961.989022691898,14814.870454256441,14831.886927692165
2017-02-15,11989.841893995248,14877.958915780158,14913.872326406099
2017-02-16,12014.417956909969,14901.296666519624,14917.85972689967
2017-02-17,12057.83566805931,14946.2406798284,14972.05394797858
2017-02-21,12151.22470713525,15031.273837707971,15056.659172286694
2017-02-22,12174.162365855656,15049.401733002733,15061.758881357868
2017-02-23,12103.710985500122,15015.814631424602,14995.003789447217
2017-02-24,12092.242156139919,15047.306564749511,15020.768361779044
2017-02-27,12097.976570820021,15043.90360821108,15050.19480184938
2017-02-28,12038.99401982469,14954.661522049919,14943.452860073956
2017-03-01,12206.93044974195,15167.396472831146,15148.169837546608
2017-03-02,12120.095027443269,15055.754423144292,15034.793318392978
2017-03-03,12131.563856803472,15078.91297520843,15054.719415562975
2017-03-06,12106.987793888751,15045.58098334125,15014.09198553534
2017-03-07,12113.54141066601,15062.117501225031,15008.23960429354
2017-03-08,12136.479069386416,15073.009037584017,15023.970580709865
2017-03-09,12137.298271483574,15064.780509416243,15014.467686917134
2017-03-10,12222.495289587941,15141.261622874039,15084.35314668383
2017-03-13,12290.489063652003,15166.340980744619,15130.801958239947
2017-03-14,12281.477840583271,15123.262525114169,15084.937162675893
2017-03-15,12360.121241910378,15222.573085014521,15192.942570044605
2017-03-16,12385.516506922257,15260.25226535226,15226.087884107994
2017-03-17,12427.295813877283,15270.10388346414,15246.618491384763
2017-03-20,12462.52150405505,15280.433750245697,15252.749721956729
2017-03-21,12247.071352502662,15033.231789407753,14976.97555795944
2017-03-22,12347.01400835586,15145.77290420262,15075.677939688729
2017-03-23,12334.7259768985,15107.23459664422,15042.247815984669
2017-03-24,12397.804538379618,15118.082047471571,15067.400768692545
2017-03-27,12423.199803391495,15134.38715800589,15100.800886516454
2017-03-28,12506.758417301548,15234.192040714843,15190.713494071175
2017-03-29,12556.729745228147,15270.249427583532,15257.511991527903
2017-03-30,12546.0801179651,15290.21125947609,15284.510145315326
2017-03-31,12516.588842467436,15277.085676024992,15296.178296001499
2017-04-03,12552.63373474236,15238.13165185546,15244.287945267819
2017-04-04,12526.419267633324,15229.277534124058,15242.670554790893
2017-04-05,12492.012779552715,15168.122246025725,15168.292963039952
2017-04-06,12514.131236175965,15178.43730824559,15192.165757873821
2017-04-07,12511.673629884492,15170.87764285883,15188.907075601288
2017-04-10,12539.526501187842,15151.794971685387,15195.794344362088
2017-04-11,12450.233472597689,15097.187226936834,15160.426940053136
2017-04-13,11943.966576554436,14961.30429983125,15088.931763488243
2017-04-17,12049.643647087736,15110.086432931337,15253.90224260201
2017-04-18,12049.643647087736,15107.847167661595,15260.985617774968
2017-04-19,12121.733431637584,15109.659392336793,15286.367593962523
2017-04-20,12208.568853936265,15259.438471722213,15432.728629826703
2017-04-21,12229.868108462357,15246.945116217421,15421.690277983776
2017-04-24,12361.759646104694,15449.914597233757,15619.721228454906
2017-04-25,12516.588842467436,15547.130424625617,15730.521414321887
2017-04-26,12495.289587941345,15509.14366230413,15718.574893339699
2017-04-27,12555.091341033833,15604.490230877243,15827.824500739298
2017-04-28,12645.203571721142,15630.109524884396,15841.513337648637
2017-05-01,12768.083886294748,15762.48782168121,15994.906462077552
2017-05-02,12797.575161792414,15801.49349505016,16017.023230454808
2017-05-03,12759.891865323174,15773.27579066313,15953.823630091543
2017-05-04,12750.880642254444,15794.14443423668,15973.252754300449
2017-05-05,12838.535266650282,15866.84744722089,16032.144082853616
2017-05-08,12914.721061685917,15919.997082511505,16061.711881358855
2017-05-09,12972.065208486933,15948.428780597495,16109.876892256378
2017-05-10,13078.561481117391,16010.230697736482,16159.90531502136
2017-05-11,13087.572704186123,15980.8681843524,16120.61052940026
2017-05-12,13144.097648889983,16022.38434987749,16163.205375993544
2017-05-15,13201.441795690993,16129.02683129861,16258.94004347773
2017-05-16,13284.18120750389,16210.295434448171,16344.105768581321
2017-05-17,12903.252232325714,15743.88715949307,15882.798102527022
2017-05-18,13003.194888178912,15825.592927577702,15989.463063160343
2017-05-19,13144.097648889983,15914.712531812776,16065.884346831326
2017-05-22,13271.07479315147,16074.802364386842,16229.175991081316
2017-05-23,13248.955517326121,16085.975741513115,16232.494591500994
2017-05-24,13325.960514458917,16167.960902663155,16326.11135863747
2017-05-25,13439.82960596379,16293.018327564827,16461.811207882234
2017-05-26,13465.22487097567,16294.137443761501,16468.948174305584
2017-05-30,13495.536167772589,16333.389060063377,16484.231983362348
2017-05-31,13452.117637421152,16289.283349680816,16460.96375416056
2017-06-01,13520.929794380274,16370.172311579245,16571.826372503398
2017-06-02,13657.73818300975,16528.027774287322,16746.266003086756
2017-06-05,13697.058245269109,16532.356645340526,16739.246389058568
2017-06-06,13691.323830589005,16506.002212316882,16692.247057654902
2017-06-07,13761.776030146637,16543.04984791301,16742.776730618527
2017-06-08,13847.791431146063,16613.28033232824,16831.640444440312
2017-06-09,13461.948881789138,16161.2324822139,16382.780952960411
2017-06-12,13316.950110592283,16032.221798216302,16253.180442586478
2017-06-13,13434.914393380846,16165.22087524602,16401.432255759573
2017-06-14,13379.209469976244,16073.197236808825,16314.730371797108
2017-06-15,13281.72278201032,15995.702150743837,16224.262028764788
2017-06-16,13285.819611698205,15967.814590234353,16209.988578938186
2017-06-19,13505.36577373638,16224.987423371525,16457.97124431589
2017-06-20,13421.807979028426,16090.558210619623,16323.206807438242
2017-06-21,13543.869091504872,16198.139662758726,16458.810219507515
2017-06-22,13576.63635618907,16217.655652478566,16472.789154919068
2017-06-23,13652.822151224706,16337.8294763879,16591.693024391843
2017-06-26,13593.839600229376,16245.572375607575,16503.39871894279
2017-06-27,13355.450970754484,15969.158367806522,16207.868695630059
2017-06-28,13471.778487752928,16186.8415658075,16452.181543928295
2017-06-29,13210.452199557629,15889.542732702677,16158.682222147236
2017-06-30,13187.51536003932,15872.859444158785,16132.673342427888
2017-07-03,13044.154993036782,15744.243001550558,15991.083014037884
2017-07-05,13122.797575161792,15894.301312614456,16139.765830124781
2017-07-06,13026.951748996476,15752.828270163103,15988.768870222531
2017-07-07,13171.130498894076,15960.592013742998,16209.428807938439
2017-07-10,13301.384451544192,16077.338920533313,16319.357088314955
2017-07-11,13405.423117883181,16140.947333111235,16388.360698332806
2017-07-12,13624.150897026297,16353.130367465592,16612.384632352645
2017-07-13,13638.07733267797,16397.92979421747,16637.880556479737
2017-07-14,13755.222413369378,16533.096701279035,16761.11168807886
2017-07-17,13735.561563037601,16538.377185026955,16771.459506009774
2017-07-18,13896.9451953797,16617.54675201637,16887.916600813038
2017-07-19,14005.898255099532,16723.022744795227,17004.99022377796
2017-07-20,14021.462275743424,16728.213540442666,17015.671410577772
2017-07-21,14011.632669779634,16703.486764613448,16998.891965502833
2017-07-24,14109.937740640617,16755.77940837054,17069.945453055
2017-07-25,14068.976816580649,16743.027037590924,17061.29643624737
2017-07-26,14132.054558859669,16774.181161158776,17105.73386735675
2017-07-27,14009.993446383221,16624.627098200108,16949.965660346643
2017-07-28,13973.129352011141,16600.286354544736,16908.871627805114
2017-07-31,13870.72908986647,16514.66094964273,16788.560895408795
2017-08-01,13908.414024739901,16603.783975280872,16860.371331544862
2017-08-02,13924.796428278854,16629.113794918612,16829.50750030576
2017-08-03,13943.638895715572,16584.95567681803,16769.414465562164
2017-08-04,13982.142213484063,16606.233479313505,16797.43355127088
2017-08-07,14121.40657000082,16703.349897731707,16895.21561253598
2017-08-08,14109.11771934136,16675.36529525698,16848.32550944417
2017-08-09,14037.027934791515,16665.56686489998,16787.65304034599
2017-08-10,13699.516670762676,16299.31341332899,16407.902870020047
2017-08-11,13797.82092242156,16424.069593373977,16539.53590942007
2017-08-14,14026.378307528466,16687.938171485217,16803.87227569571
2017-08-15,14063.24240190055,16713.06980796427,16793.055645266926
2017-08-16,14138.609814041123,16767.234249694586,16845.020642667783
2017-08-17,13883.018759728026,16435.722601718015,16504.21740197851
2017-08-18,13917.424428606537,16428.957487258846,16497.467498611368
2017-08-21,13907.59318423855,16417.965250830704,16483.820437213803
2017-08-22,14121.40657000082,16656.240297669512,16723.935681671253
2017-08-23,14142.705005324813,16628.95143428038,16680.86421396135
2017-08-24,14128.778569673137,16618.570208795893,16675.97815475734
2017-08-25,14097.648889981157,16605.2250960739,16644.820225716612
2017-08-28,14089.456049807488,16652.96221158384,16697.411311639145
2017-08-29,14132.054558859669,16717.620096515533,16765.94286172844
2017-08-30,14279.511755550093,16868.5307457896,16952.841766572925
2017-08-31,14397.477676742852,16994.719729820794,17118.08866022657
2017-09-01,14414.680920783157,16990.33237214161,17125.38698206461
2017-09-05,14330.30228557385,16840.336474785832,16978.33424600253
2017-09-06,14300.811829278282,16863.5891100547,17014.237638168852
2017-09-07,14400.753665929384,16944.91026079097,17097.671232517587
2017-09-08,14298.353403784713,16806.68971383664,16966.08464429577
2017-09-11,14551.486851806341,17061.676082130307,17194.390678551328
2017-09-12,14597.362169247152,17093.82731874999,17241.23231548805
2017-09-13,14578.520521012533,17065.078801967895,17238.816670092496
2017-09-14,14565.414106660111,17008.518447427174,17165.578411156897
2017-09-15,14620.29982796756,17059.309143654667,17202.384914290695
2017-09-18,14703.857622675514,17073.614008352568,17213.31735599051
2017-09-19,14708.773654460552,17129.877986542535,17244.149729685367
2017-09-20,14666.175145408371,17047.84127302524,17197.54963313849
2017-09-21,14576.062095518962,16952.619709393995,17095.418723441988
2017-09-22,14511.346768247726,16977.49017339283,17117.96193830623
2017-09-25,14205.78356680593,16734.50823349862,16874.988587302916
2017-09-26,14178.750716801835,16788.86236405517,16915.96753851596
2017-09-27,14417.138527074629,16993.31489419078,17152.352024964104
2017-09-28,14450.724174653886,17017.012548558985,17179.333179057576
2017-09-29,14543.294830834766,17135.70225819526,17301.93333675967
2017-10-02,14601.457360530843,17174.101154337874,17347.552740704235
2017-10-03,14703.039239780453,17220.817798726624,17387.68598053778
2017-10-04,14698.944048496762,17203.683788744955,17394.02157897848
2017-10-05,14820.185139673957,17366.274957456266,17558.387835645008
2017-10-06,14893.094126320962,17422.466316904127,17616.49763964045
2017-10-09,14879.986892766447,17455.825142039375,17626.96315802437
2017-10-10,14923.40378471369,17463.48534072878,17628.357412975456
2017-10-11,14991.39755877775,17538.581947931067,17698.786203828557
2017-10-12,15018.432047186037,17546.2466224182,17710.025243753764
2017-10-13,15072.499385598427,17628.236861877187,17780.039374569904
2017-10-16,15111.001064962724,17675.54697444953,17815.661874433703
2017-10-17,15074.956991889898,17671.025229867868,17799.881662217227
2017-10-18,15111.001064962724,17726.775631787645,17828.99355774398
2017-10-19,15067.584173015483,17662.747683107747,17763.54073558729
2017-10-20,15129.024330302285,17784.9782329019,17849.216718300133
2017-10-23,15035.635291226345,17715.253212373493,17736.786326783225
2017-10-24,15123.289915622181,17776.58457362014,17795.851380282333
2017-10-25,15000.410420250675,17710.373145755075,17726.136523079764
2017-10-26,15042.188908003602,17784.91945577943,17761.230185221935
2017-10-27,15316.62242975342,18248.59865611086,18283.301503107097
2017-10-30,15402.637830752847,18300.88316596632,18309.02204168512
2017-10-31,15559.923814204963,18383.61667296387,18400.16266111725
