"","Date","FRESX_HPR","DWRSF_HPR","GSPC_HPR","IXIC_HPR","RUT_HPR","DJI_HPR","XOI_HPR","RMZ_HPR","DWCF_HPR","RUA_HPR","VNQ_HPR"
"276",2015-02-05,13940.3459968603,13796.0210381889,11258.4200838265,11501.3753096718,10503.9452817492,10877.9882943489,9294.56977188648,9447.41532976827,11185.5773793961,11194.8572448084,13589.9024314697
"277",2015-02-06,13544.7406593407,13392.979647839,11219.9368630655,11451.4118842908,10475.7020941631,10841.1349961459,9246.19317683834,8636.36363636364,11148.6616083778,11157.7078684586,13194.9817252594
"278",2015-02-09,13434.851177394,13307.7978504459,11172.2836075971,11407.0241795664,10392.0153133416,10783.3063341072,9297.13010750531,7914.4385026738,11097.4151163377,11105.1725927563,13102.0594703423
"279",2015-02-10,13478.8069073783,13350.6745941002,11291.5540048642,11555.7795074226,10455.8892199847,10868.1830816484,9275.23278836168,8262.0320855615,11208.7861822117,11217.437618953,13143.8753291002
"280",2015-02-11,13437.990266876,13303.2243311228,11291.2261683122,11588.4606824333,10441.7241316828,10864.1571706633,9198.22123751034,7905.52584670232,11208.6562337077,11217.3464772724,13105.1576583553
"281",2015-02-12,13613.8150706436,13462.1541276012,11400.1244707925,11724.6632795344,10569.6437939027,10931.2077696845,9355.27594556564,8975.04456327986,11319.2995879593,11328.7923573711,13261.5761189407
"282",2015-02-13,13519.6235478807,13352.9613537617,11446.576998074,11812.110468549,10629.258514885,10959.7752237664,9534.69924349836,8431.37254901961,11370.987904913,11379.1436289262,13173.2999845129
"283",2015-02-17,13481.946310832,13326.0919277384,11464.8637590461,11825.2171170746,10645.5961560782,10976.9456323225,9541.30199267201,8190.73083778966,11387.9591795363,11395.9877678541,13140.7771410872
"284",2015-02-18,13594.9761381476,13448.4335696318,11461.2602480514,11842.3296527092,10671.1448653566,10966.1615608067,9463.81917108687,8957.2192513369,11393.0167753123,11401.1782820148,13263.1251355118
"285",2015-02-19,13287.284144427,13144.8662245598,11449.0877296596,11886.5971470531,10670.7979781816,10939.3510622477,9374.81525358169,6836.00713012478,11383.5201386395,11390.9806569774,12978.1636983119
"286",2015-02-20,13422.2919937206,13285.5019437457,11519.2309525129,11962.0726310018,10704.5160425047,11033.4248005224,9358.30755191825,7834.22459893048,11452.3096787205,11460.3611915304,13103.6086417841
"287",2015-02-23,13522.7629513344,13396.4097873314,11515.7367167298,11974.1409769685,10704.8629296797,11019.0709855612,9350.62654506178,8689.83957219251,11447.7874707811,11456.3543810853,13208.9207062103
"288",2015-02-24,13249.6078492936,13113.9949691287,11547.5059940338,11991.3984751612,10723.5470931094,11075.2401025718,9391.52446448235,6577.54010695187,11473.6368271981,11483.7607117731,12948.7379588044
"289",2015-02-25,13252.7469387755,13120.8552481134,11538.6637958784,11989.0331276251,10733.2800953013,11084.5950888508,9413.35433988301,6657.75401069519,11471.5160676127,11480.2096006263,12951.8347529813
"290",2015-02-26,13114.5996860283,12976.2176995198,11521.6324034283,12039.1167633867,10768.1279218887,11078.4213918968,9312.02002175514,5623.88591800357,11456.6811463953,11465.641727449,12810.9030509525
"291",2015-02-27,13211.9315541601,13076.8351246284,11487.5709504205,11980.3189322257,10718.246194408,11028.7170154658,9273.07710846299,6345.8110516934,11419.0844452161,11427.4909307449,12911.5693046306
