Date,FGIRX,MSCI_EAFE,SPBMI,EFAD,IMTM,MSCI_euro,VWO,MSCI_EAFE_val
2017-08-16,28.27,1926.255,12301.37,37.02,28.940001,1704.97,43.27,2912.296
2017-08-17,27.84,1926.323,12326.88,36.779999,28.67,1700.46,42.720001,2907.277
2017-08-18,27.809999,1916.677,12297,36.68,28.667999,1689.47,43.029999,2895.513
2017-08-21,27.780001,1917.841,12321.86,36.75,28.667999,1692.17,43.139999,2896.037
2017-08-22,28.07,1920.703,12358.7,36.959999,28.83,1698.46,43.52,2896.788
2017-08-23,27.99,1921.697,12348.62,36.794998,28.82,1697.62,43.73,2898.578
2017-08-24,27.950001,1919.537,12350.37,36.729,28.91,1699.19,43.830002,2894.553
2017-08-25,28.02,1927.804,12365.05,36.900002,28.969999,1706.91,44.200001,2907.816
2017-08-28,28,1930.955,12385.57,37.049999,29.02,1712.81,44.189999,2912.293
2017-08-29,28.01,1925.569,12370.91,36.900002,28.870001,1703.35,44.099998,2901.835
2017-08-30,28.110001,1918.77,12332.33,36.93,28.829,1699.31,44.150002,2890.574
2017-08-31,28.27,1930.822,12409.43,37.279999,29.120001,1708.24,44.299999,2908.382
2017-09-01,28.389999,1938.373,12455.22,37.400002,29.282,1717.12,44.619999,2917.666
2017-09-05,28.1,1933.117,12452.02,37.125,29.02,1712.07,44.279999,2908.238
2017-09-06,28.23,1934.554,12462.32,37.264999,29.235001,1715.59,44.599998,2908.097
2017-09-07,28.18,1948.883,12553.33,37.490002,29.450001,1730.12,44.82,2926.608
2017-09-08,28.120001,1953.562,12583.62,37.689999,29.48,1734.35,44.529999,2931.575
2017-09-11,28.459999,1965.493,12607.09,37.73,29.75,1747.11,45.049999,2952.635
2017-09-12,28.639999,1970.234,12605.97,37.808998,29.860001,1751.94,44.970001,2965.244
2017-09-13,28.690001,1965.152,12544.36,37.560001,29.74,1746.35,44.669998,2958.694
2017-09-14,28.67,1959.027,12516.91,37.84,29.780001,1741.61,44.759998,2951.852
2017-09-15,28.73,1964.304,12542.89,37.799999,29.731001,1749.59,45.060001,2958.526
2017-09-18,28.82,1966.491,12559.89,37.854,29.9,1754.06,45.02,2961.368
2017-09-19,28.870001,1978.245,12572.09,37.970001,30.040001,1758.27,45.060001,2983.935
2017-09-20,28.959999,1981.485,12595.58,38,29.92,1760.16,44.41,2990.205
2017-09-21,28.92,1969.264,12505.19,37.779999,29.940001,1754.07,44.450001,2978.421
2017-09-22,28.99,1977.613,12553.47,37.869999,30.059999,1762.4,44.18,2993.469
2017-09-25,28.99,1970.221,12530.27,37.77,29.76,1751.04,43.360001,2980.607
2017-09-26,28.99,1955.992,12452.41,37.549999,29.68,1740.78,43.349998,2961.199
2017-09-27,29.139999,1953.505,12446.55,37.209999,29.84,1738.93,43.110001,2959.542
2017-09-28,29.129999,1963.436,12472.59,37.450001,29.98,1749.91,43.130001,2972.383
2017-09-29,29.23,1973.806,12518.31,37.619999,30.139,1763.38,43.57,2988.88
2017-10-02,29.34,1971.407,12515.7,37.683998,30.139999,1759.61,43.610001,2981.044
2017-10-03,29.4,1977.896,12529.51,37.720001,30.209999,1764.94,44.209999,2990.426
2017-10-04,29.35,1977.254,12538.31,37.757999,30.17,1764.52,44.259998,2980.903
2017-10-05,29.540001,1973.69,12539.15,37.689999,30.110001,1760.89,44.540001,2980.831
2017-10-06,29.469999,1972.366,12517.89,37.605,30.079,1756.39,44.369999,2982.229
2017-10-09,29.360001,1976.31,12534.89,37.5,30.110001,1760.51,44.220001,2987.114
2017-10-10,29.42,1990.278,12624.17,37.849998,30.42,1772.04,44.650002,3002.936
2017-10-11,29.450001,1992.525,12632.04,37.949001,30.48,1776.08,44.779999,3005.201
2017-10-12,29.360001,1995.67,12661.18,37.950001,30.459999,1776.9,44.779999,3005.084
2017-10-13,29.34,2004.054,12699.3,38.162998,30.549999,1780.36,45.18,3014.746
2017-10-16,29.4,2004.69,12677.14,38.082001,30.52,1774.71,45.139999,3017.035
2017-10-17,29.41,1996.157,12634.72,37.889999,30.41,1763.92,44.919998,3005.02
2017-10-18,29.450001,2000.928,12675.16,38.07,30.549999,1772.7,44.959999,3012.916
2017-10-19,29.49,2005.962,12721.67,37.959999,30.49,1773.98,44.630001,3023.664
2017-10-20,29.639999,1997.735,12659.79,37.939999,30.440001,1768.65,44.810001,3014.478
2017-10-23,29.5,1996.716,12632.9,37.880001,30.42,1764.98,44.41,3009.83
2017-10-24,29.559999,1994.799,12604.05,37.73,30.540001,1761.37,44.529999,3010.599
2017-10-25,29.379999,1991.217,12551.02,37.639,30.461,1758.26,44.43,3002.833
2017-10-26,29.42,1992.114,12570.78,37.647999,30.65,1760.6,44.200001,3000.297
2017-10-27,29.530001,1990.659,12549.1,37.68,30.67,1752.31,44.740002,2993.188
2017-10-30,29.450001,1999.961,12596.75,37.790001,30.684999,1763.82,44.380001,3010.035
2017-10-31,29.4,2002.543,12607.43,38.080002,30.77,1770.87,44.630001,3009.477
2017-11-01,29.49,2009.447,12601.15,37.869999,30.809999,1771.71,44.740002,3021.313
2017-11-02,29.48,2013.792,12646.08,37.73,30.85,1773.01,44.880001,3031.309
2017-11-03,29.620001,2008.526,12650.16,37.68,30.82,1768.79,44.619999,3016.472
2017-11-06,29.68,2006.923,12636.95,37.84,30.805,1766.89,45.049999,3012.271
2017-11-07,29.6,2007.87,12633.11,37.693001,30.620001,1756.65,44.77,3015.658
2017-11-08,29.57,2012.896,12669.99,37.737999,30.764999,1757.87,44.93,3021.115
2017-11-09,29.5,2002.547,12657.62,37.459999,30.459999,1748.04,44.759998,3007.258
2017-11-10,29.459999,1999.57,12629.02,37.459999,30.459999,1743.85,44.59,3001.418
2017-11-13,29.4,1985.4,12567.98,37.161999,30.299999,1733.34,44.5,2976.385
2017-11-14,29.24,1984.633,12566.34,37.240002,30.32,1735.5,44.200001,2971.967
2017-11-15,29.139999,1973.833,12535.7,37.029999,30.187,1733.77,43.84,2957.804
2017-11-16,29.35,1985.577,12599.24,37.490002,30.43,1741.62,44.619999,2965.233
2017-11-17,29.309999,1986.149,12599.66,37.43,30.35,1737.91,44.869999,2965.199
2017-11-20,29.299999,1988.093,12624.19,37.540001,30.407,1744.61,45.060001,2961.435
2017-11-21,29.43,1996.053,12670.97,37.646,30.65,1748.62,45.619999,2970.272
2017-11-22,29.469999,2005.56,12694.78,37.779999,30.674999,1752.94,45.77,2989.188
2017-11-24,29.49,2022.855,12794.96,38.02,30.870001,1773.07,45.599998,3013.978
2017-11-27,29.43,2015.803,12773.08,37.93,30.68,1762.1,45.130001,3002.456
2017-11-28,29.85,2014.705,12775.6,38.139999,30.735001,1765.2,45.400002,3002.279
2017-11-29,30.040001,2016.842,12748.72,38.07,30.59,1766.53,44.77,3019.02
2017-11-30,30.290001,2020.125,12809.76,38.34,30.545,1771.14,44.48,3028.626
2017-12-01,30.299999,2003.722,12760.45,38.400002,30.424999,1750.33,44.049999,3002.883
2017-12-04,30.469999,2010.793,12792.34,38.23,30.26,1763.88,44.200001,3014.994
2017-12-05,30.32,2006.335,12789.03,38.150002,30.190001,1758.08,44.130001,3007.185
2017-12-06,30.209999,1994.174,12751.53,38.169998,30.1,1751.4,43.580002,2985.246
2017-12-07,30.290001,1997.807,12753.82,38.32,30.184999,1751.88,43.639999,2990.773
2017-12-08,30.49,2005.313,12756.5,38.422001,30.370001,1758.67,44.139999,3005.219
2017-12-11,30.59,2015.005,12780.46,38.43,30.360001,1764.78,44.43,3022.073
2017-12-12,30.709999,2016.223,12765.26,38.450001,30.389999,1766.99,44.110001,3027.113
2017-12-13,30.620001,2019.81,12802.99,38.490002,30.450001,1766.85,44.59,3032.884
2017-12-14,30.469999,2016.518,12792.51,38.18,30.305,1761.17,44.310001,3027.836
2017-12-15,30.700001,2007.967,12759.99,38.189999,30.379,1756.8,44.43,3010.985
2017-12-18,30.9,2037.847,12857.9,38.560001,30.73,1784.03,44.889999,3052.916
2017-12-19,30.83,2029.074,12798.24,38.560001,30.34,1775.89,44.77,3038.62
2017-12-20,30.860001,2028.641,12789.59,38.465,30.309999,1774.3,44.830002,3041.907
2017-12-21,31.049999,2033.655,12804.35,38.599998,30.4,1781.9,45.060001,3048.94
2017-12-22,31.049999,2032.695,12787.3,38.805,30.448,1776.01,45.43,3045.728
2017-12-26,28.440001,2034.634,12813.76,38.369999,30.48,1778.57,45.48,3047.555
2017-12-27,28.450001,2041.287,12865.35,38.459999,30.563999,1785.66,45.470001,3056.225
2017-12-28,28.5,2043.308,12910.03,38.549999,30.559999,1787.59,45.689999,3059.517
2017-12-29,28.379999,2050.792,12949.92,38.625,30.51,1796.64,45.91,3071.634
2018-01-02,28.67,2055.105,12969.36,38.82,30.74,1797.97,46.700001,3081.375
2018-01-03,28.809999,2058.541,12961.78,38.919998,30.99,1803.22,47.150002,3083.08
2018-01-04,28.969999,2089.16,13055.07,39.130001,31.450001,1827.31,47.439999,3131.017
2018-01-05,29.110001,2100.912,13133.41,39.400002,31.700001,1838.21,47.860001,3147.554
2018-01-08,29.110001,2099.015,13120.71,39.279999,31.6,1834.13,47.869999,3146.277
2018-01-09,29.18,2105.119,13133.79,39.264999,31.611,1834.99,47.860001,3155.338
2018-01-10,29.219999,2112.059,13127.99,39.009998,31.620001,1836.76,47.650002,3177.058
2018-01-11,29.49,2113.124,13113.12,39.139999,31.790001,1840.58,47.959999,3184.733
2018-01-12,29.74,2126.096,13154.46,39.52,32.07,1861.26,48.470001,3208.401
2018-01-16,29.610001,2145.293,13251.64,39.529999,32.16,1873.24,48.23,3234.374
2018-01-17,29.77,2144.207,13280.16,39.650002,32.439999,1873.11,48.91,3229.219
2018-01-18,29.709999,2141.651,13275.91,39.509998,32.400002,1876.22,48.990002,3224.643
2018-01-19,29.84,2152.404,13323.73,39.57,32.689999,1883.86,49.450001,3233.923
2018-01-22,30.1,2160.441,13355.96,39.722,32.77,1894.07,49.849998,3250.823
2018-01-23,30.17,2176.094,13414.6,39.945,32.790001,1903.36,50.029999,3268.408
2018-01-24,30.209999,2183.405,13504.47,40.029999,32.849998,1907.26,50.490002,3286.11
2018-01-25,30.1,2186.649,13536.62,40,32.599998,1915.23,50.310001,3299.163
2018-01-26,30.379999,2184.489,13530.4,40.389999,32.950001,1913.88,50.98,3290.045
2018-01-29,30.17,2171.218,13436.25,39.900002,32.674999,1898.71,50.18,3272.434
2018-01-30,29.790001,2157.735,13399.71,39.785,32.41,1889.78,49.540001,3247.491
2018-01-31,29.790001,2153.054,13437.83,39.889,32.369999,1892.98,49.84,3236.18
2018-02-01,29.790001,2154.321,13408.41,39.810001,32.48,1884.41,49.369999,3240.894
2018-02-02,29.08,2123.824,13215.83,39.043999,31.68,1853.73,48.259998,3199.254
2018-02-05,27.84,2087.584,12995.29,37.52,30.280001,1822.53,46.709999,3148.222
2018-02-06,28.32,2020.885,12688.47,38.16,30.799,1767.17,47.869999,3046.599
2018-02-07,28.23,2042.537,12776.44,37.846001,30.48,1794.12,46.509998,3075.103
2018-02-08,27.23,2022.674,12645.07,37.110001,29.639999,1760.52,44.959999,3051.08
2018-02-09,27.530001,1992.306,12531.95,37.290001,29.879999,1733.31,45.639999,3002.553
2018-02-12,27.879999,2011.275,12611.18,37.43,30.24,1758.08,46.27,3028.52
2018-02-13,27.950001,2014.465,12616.63,37.515999,30.190001,1758.39,46.630001,3028.94
2018-02-14,28.389999,2033.827,12704.06,38.154999,30.799999,1783.97,47.59,3054.787
2018-02-15,28.629999,2058.658,12821.76,38.369999,31.200001,1803.23,48.48,3084.922
2018-02-16,28.639999,2075.67,12919.97,38.674999,31.395,1818.27,48.299999,3109.735
2018-02-20,28.389999,2065.532,12883.87,38.25,30.999001,1802.23,47.869999,3094.91
2018-02-21,28.24,2062.283,12880.68,38.02,30.99,1802.1,47.810001,3086.866
2018-02-22,28.219999,2057.744,12849.93,38.259998,31.034,1798.81,47.869999,3080.602
2018-02-23,28.65,2065.208,12926.19,38.470001,31.299999,1799.25,48.650002,3094.001
2018-02-26,28.940001,2076.303,12991.55,38.810001,31.540001,1807.09,49.110001,3110.239
2018-02-27,28.540001,2070.373,12914,38.16,31.205,1796.53,47.790001,3102.561
2018-02-28,28.17,2051.728,12818.57,37.830002,30.870001,1777.75,47.169998,3073.776
2018-03-01,27.870001,2022.428,12682.52,37.43,30.299,1753.1,47.16,3033.033
2018-03-02,27.969999,2005.078,12647.95,37.639999,30.309,1734.6,47.279999,3004.848
2018-03-05,28.280001,2011.701,12681.63,37.769001,30.41,1755.13,47.419998,3011.017
2018-03-06,28.33,2030.166,12763.23,37.93,30.796,1767.6,47.560001,3033.679
2018-03-07,28.26,2027.948,12755.88,37.959999,30.74,1773.64,47.549999,3029.609
2018-03-08,28.35,2036.805,12816.47,37.995998,30.858999,1781.11,47.580002,3035.092
2018-03-09,28.84,2040.898,12847.71,38.259998,31.08,1787.07,48.43,3035.573
2018-03-12,28.799999,2056.903,12910.7,38.271,31.165001,1791.49,48.599998,3060.977
2018-03-13,28.549999,2054.046,12894.07,38.09,30.955,1784.95,48.130001,3055.373
2018-03-14,28.360001,2046.224,12867.81,38.189999,31.063,1777.04,48.189999,3040.539
2018-03-15,28.290001,2047.886,12881.31,38.240002,31.139999,1780.47,48,3041.297
2018-03-16,28.379999,2043.585,12854.38,38.130001,31.087999,1779.14,47.849998,3041.374
2018-03-19,27.969999,2030.5,12809.99,38.064999,30.709999,1766.61,47.400002,3018.309
2018-03-20,27.889999,2026.548,12794.98,37.939999,30.870001,1767.56,47.810001,3017.052
2018-03-21,27.959999,2024.762,12813.55,37.849998,30.938999,1764.37,48.07,3015.569
2018-03-22,27.25,2015.978,12763.32,37.169998,30.379999,1743.07,46.549999,2995.963
2018-03-23,26.75,1989.607,12674.15,37.099998,29.889999,1734.29,45.869999,2961.144
2018-03-26,27.389999,1989.651,12648.65,37.57,30.341999,1733.83,47.16,2962.669
2018-03-27,27.02,2011.225,12730.12,37.279999,30.152,1748.24,46.459999,2992.242
2018-03-28,27.040001,2001.796,12724.67,37.790001,30.25,1750.57,46.139999,2980.067
2018-03-29,27.379999,2002.235,12752.5,37.950001,30.59,1750.54,46.98,2979.823
2018-04-02,26.860001,2005.392,12732.11,37.419998,29.92,1752.65,46.290001,2982.634
2018-04-03,27.219999,1992.238,12702.02,37.602001,30.23,1738.71,46.740002,2963.987
2018-04-04,27.5,1988.745,12683.92,37.950001,30.24,1734.92,46.889999,2965.257
2018-04-05,27.76,2014.199,12786.01,38.16,30.42,1766.64,46.990002,3001.654
2018-04-06,27.26,2013.31,12775.69,38.040001,30.200001,1765.12,46.16,2999.287
2018-04-09,27.32,2024.285,12865.16,38.52,30.41,1774.59,46.119999,3015.39
2018-04-10,27.77,2044.093,12935.06,38.685001,30.799999,1795.21,46.98,3047.653
2018-04-11,27.639999,2041.196,12909.66,38.549999,30.712,1789.58,47.040001,3046.288
2018-04-12,27.84,2037.434,12878.88,38.610001,30.75,1791.51,47.029999,3041.81
2018-04-13,27.75,2042.408,12886.81,38.564999,30.790001,1794.59,46.540001,3051.469
2018-04-16,27.93,2043.581,12925.66,38.688,30.889999,1793.16,46.580002,3053.093
2018-04-17,28.08,2050.602,12963.43,38.990002,31.08,1804.64,46.619999,3061.403
2018-04-18,28.110001,2065.015,13027.1,39.050999,31.17,1814.82,46.950001,3082.274
2018-04-19,28.049999,2064.238,13020.15,38.939999,31.030001,1813.27,46.689999,3089.273
2018-04-20,27.84,2050.721,12947.04,38.68,30.940001,1800.48,46.139999,3072.204
2018-04-23,27.9,2044.819,12904.73,38.390999,30.870001,1798.02,45.830002,3070.512
2018-04-24,27.68,2047.807,12895.78,38.189999,30.74,1797.46,45.619999,3075.539
2018-04-25,27.76,2030.716,12834.45,38.150002,30.639999,1777.76,45.279999,3049.76
2018-04-26,27.940001,2036.378,12896.29,38.549,30.9,1785.44,45.75,3052.911
2018-04-27,27.969999,2042.829,12959.37,38.59,30.870001,1788.36,45.990002,3058.781
2018-04-30,27.76,2043.656,12965.06,38.555,30.799999,1788.79,45.68,3061.969
2018-05-01,27.74,2029.622,12895.56,38.330002,30.68,1773.1,45.419998,3041.21
2018-05-02,27.6,2032.72,12884.85,38.310001,30.709999,1779.15,45.119999,3042.403
2018-05-03,27.459999,2026.732,12856.69,38.490002,30.75,1764.99,44.98,3030.21
2018-05-04,27.780001,2031.201,12871.91,38.43,30.83,1773.76,45.200001,3035.111
2018-05-07,27.85,2037.309,12916.43,38.549999,30.93,1782.09,45.080002,3040.206
2018-05-08,27.889999,2033.955,12906.93,38.68,30.950001,1775.11,45.310001,3030.341
2018-05-09,28.190001,2039.145,12923.7,38.790001,30.93,1786.99,45.369999,3043.594
2018-05-10,28.440001,2043.791,12962.36,38.93,31.23,1788.53,46.27,3047.822
2018-05-11,28.530001,2059.941,13025.84,39.040001,31.360001,1800.06,46.110001,3071.036
2018-05-14,28.629999,2066.798,13045.25,39.18,31.370001,1804.1,46.25,3077.987
2018-05-15,28.52,2048.757,12931.71,38.830002,31.17,1789.27,45.369999,3054.227
2018-05-16,28.65,2041.883,12904.35,38.93,31.35,1781.41,46.009998,3034.621
2018-05-17,28.67,2050.452,12936.77,39.02,31.32,1793.68,45.369999,3048.146
2018-05-18,28.540001,2047.364,12938.41,39.049999,31.25,1785.56,44.950001,3039.819
2018-05-21,28.73,2048.577,12962.2,39.237,31.52,1788.38,45.240002,3034.295
2018-05-22,28.690001,2053.913,13010.79,39.150002,31.43,1796.15,45.419998,3045.948
2018-05-23,28.639999,2029.274,12911.75,38.919998,31.08,1765.11,45.220001,3004.491
2018-05-24,28.549999,2023.032,12935.98,38.882,30.98,1757.96,45.060001,2985.014
2018-05-25,28.41,2014.523,12912.94,38.75,30.889999,1749.62,45.169998,2961.735
2018-05-29,27.99,1982.085,12779.71,38.189999,30.280001,1707.66,44.169998,2904.705
2018-05-30,28.4,1981.98,12821.08,38.810001,30.629999,1719.79,44.560001,2906.429
2018-05-31,28.15,1986.168,12813.68,38.619999,30.65,1717.22,44.610001,2905.588
2018-06-01,28.4,1992.396,12805.07,38.91,30.700001,1732.33,45.110001,2920.254
2018-06-04,28.42,2009.944,12920.1,38.932999,30.927,1742.36,45.580002,2948.8
2018-06-05,28.4,2000.907,12876.77,38.970001,30.944,1732.6,45.18,2925.549
2018-06-06,28.700001,2014.793,12943.91,39.220001,31.139999,1748.57,45.830002,2948.379
2018-06-07,28.790001,2021.076,12954.43,38.998001,31.030001,1751.16,45.130001,2961.821
2018-06-08,28.9,2010.488,12931.76,38.990002,31.111,1739.06,45.099998,2941.691
2018-06-11,28.950001,2023.54,12971.18,39.314999,31.299999,1757.56,45.040001,2960.978
2018-06-12,28.93,2019.416,12978.31,39.080002,31,1752.21,45.009998,2951.152
2018-06-13,28.84,2019.458,12949.51,39.279999,31.07,1753.04,44.68,2945.833
2018-06-14,28.870001,2015.243,12902.93,39.27,31.040001,1756.26,44.439999,2944.714
2018-06-15,28.809999,2000.094,12836.79,39.18,30.903999,1734.02,44.200001,2912.85
2018-06-18,28.75,1983.863,12780.79,38.756001,30.67,1719.29,43.689999,2892.155
2018-06-19,28.66,1962.152,12681.09,38.453999,29.99,1700.17,43.189999,2866.854
2018-06-20,28.719999,1971.245,12715.91,38.169998,29.98,1706.55,43.330002,2876.288
2018-06-21,28.58,1963.992,12687.01,37.950001,29.83,1695.67,42.720001,2859.631
2018-06-22,28.76,1980.44,12764.65,38.419998,30.030001,1721.16,42.790001,2890.155
2018-06-25,28.35,1953.623,12658.18,37.959999,29.59,1689.65,42.23,2852.812
2018-06-26,28.43,1952.314,12691.13,37.949001,29.639999,1688.19,42.060001,2853.671
2018-06-27,28.280001,1950.219,12652.36,37.700001,29.509001,1691.08,41.130001,2849.136
2018-06-28,28.370001,1938.946,12602.07,37.709999,29.57,1675.74,41.52,2837.89
2018-06-29,28.41,1958.64,12696.42,38.080002,29.66,1702.61,42.200001,2862.149
2018-07-02,28.440001,1930.128,12578.37,37.674,29.27,1678.76,41.740002,2821.324
2018-07-03,28.389999,1946.255,12662.75,37.889999,29.33,1698.7,41.779999,2845.784
2018-07-05,28.57,1954.385,12736.71,38.389999,29.43,1714.88,41.740002,2870.303
2018-07-06,28.799999,1969.61,12816.16,38.639999,29.74,1726.31,42.25,2889.909
2018-07-09,29.110001,1984.196,12870.69,38.73,30.01,1737,43.02,2910.938
2018-07-10,29.190001,1984.427,12845.59,38.75,30.110001,1738.74,42.98,2906.014
2018-07-11,28.93,1961.466,12770.8,38.324001,29.669001,1716.61,42.18,2867.654
2018-07-12,29.1,1966.115,12784.49,38.860001,29.879999,1724.36,42.77,2868.287
2018-07-13,29.129999,1972.68,12797.16,38.970001,30.07,1725.14,42.799999,2870.162
2018-07-16,29.139999,1972.345,12817,39,30.02,1725.33,42.560001,2865.585
2018-07-17,29.16,1972.644,12825.76,38.84,30.061001,1725.87,42.889999,2865.043
2018-07-18,29.23,1977.74,12815.71,38.824001,30.059999,1729.81,42.849998,2870.033
2018-07-19,29.139999,1970.941,12773.65,38.490002,29.996,1721.89,42.360001,2862.665
2018-07-20,29.120001,1985.189,12891.24,38.759998,30.15,1733.11,42.91,2880.427
2018-07-23,29.23,1980.696,12869.62,38.799999,30.040001,1729.6,42.779999,2883.354
2018-07-24,29.33,1997.03,12900.49,38.82,30.190001,1744.49,43.419998,2911.705
2018-07-25,29.549999,1992.823,12888.31,38.900002,30.48,1735.01,44.110001,2904.981
2018-07-26,29.620001,2002.298,12935.35,39.014999,30.26,1746.52,43.68,2918.319
2018-07-27,29.540001,2011.478,12976.09,39.110001,30.309999,1752.54,43.740002,2936.876
2018-07-30,29.540001,2011.388,12991.54,39.151001,30.129999,1756.22,43.68,2945.122
2018-07-31,29.639999,2006.058,12988.88,39.16,30.1,1758.44,43.880001,2942.244
2018-08-01,29.559999,1999.961,12955.39,38.941002,30.01,1745.73,43.549999,2928.56
2018-08-02,29.610001,1976.624,12887.58,38.832001,29.83,1722.51,43.049999,2887.906
2018-08-03,29.780001,1981.844,12930.43,38.875,29.83,1730.84,43.32,2894.302
2018-08-06,29.85,1974.914,12903.73,38.744999,29.761999,1723.82,42.990002,2882.879
2018-08-07,29.91,1991.476,12926.8,38.860001,29.959999,1737.3,43.380001,2912.3
2018-08-08,29.879999,1991.052,12930.24,38.799999,29.959999,1735.58,43.279999,2913.104
2018-08-09,29.860001,1987.278,12937.93,38.650002,29.92,1731.79,43.220001,2900.363
2018-08-10,29.639999,1950.799,12777.76,37.860001,29.459999,1692.06,42.360001,2847.325
2018-08-13,29.440001,1933.571,12704.54,37.900002,29.25,1685.41,41.68,2816.156
2018-08-14,29.639999,1936.312,12755.69,37.93,29.299999,1679.17,41.93,2815.307
2018-08-15,29.370001,1910.817,12688.39,37.52,28.790001,1647.43,40.700001,2778.963
2018-08-16,29.68,1922.553,12774.51,37.645,29,1666.55,40.990002,2795.594
2018-08-17,29.83,1927.779,12815.37,38.130001,29.18,1667.77,41.34,2803.178
2018-08-20,29.940001,1938.112,12855.98,38.161999,29.32,1680.78,41.52,2814.13
2018-08-21,29.99,1947.382,12869.23,38.529999,29.540001,1697.26,41.970001,2826.539
2018-08-22,30.01,1958.193,12904.48,38.700001,29.698,1708.18,42.220001,2843.361
2018-08-23,29.92,1947.28,12838.08,38.389999,29.59,1701.6,41.560001,2821.962
2018-08-24,30.059999,1957.026,12863.72,38.528999,29.74,1710.26,42.18,2833.237
2018-08-27,30.299999,1976.299,12948.09,38.830002,30.212999,1725.55,42.869999,2856.646
2018-08-28,30.280001,1982.246,12977.15,38.952999,30.268999,1731.44,42.66,2863.657
2018-08-29,30.4,1984.143,12981.95,39.259998,30.41,1733.3,42.900002,2867.854
2018-08-30,30.25,1976.203,12958.15,38.763,30.190001,1722.65,41.759998,2850.582
2018-08-31,30.209999,1962.045,12889.01,38.66,29.98,1704.61,42.040001,2825.209
2018-09-04,30.139999,1938.192,12748.2,38.283001,29.82,1683.05,41.099998,2794.425
2018-09-05,30.120001,1923.607,12696.85,38.039001,29.408001,1674.56,40.66,2782.299
2018-09-06,29.969999,1914.366,12681.81,37.959999,29.33,1665.45,40.639999,2768.989
2018-09-07,29.950001,1905.439,12661,37.687,29.056999,1660.16,40.459999,2753.026
2018-09-10,30.040001,1911.979,12663.89,37.813999,29.139999,1670.35,39.98,2764.685
2018-09-11,30.09,1911.65,12685.7,37.91,29.27,1666.63,40.029999,2763.338
2018-09-12,30.17,1921.874,12755.95,38.082001,29.5,1679.97,40.279999,2778.24
2018-09-13,30.219999,1929.861,12787.89,38.300999,29.655001,1685.57,40.790001,2794.387
2018-09-14,30.26,1939.017,12793.29,38.189999,29.719999,1690.03,40.740002,2806.198
2018-09-17,30.200001,1943.471,12819.63,38.23,29.77,1695.38,40.419998,2819.092
2018-09-18,30.379999,1953.441,12874.61,38.389999,30.1,1698.88,40.740002,2837.578
2018-09-19,30.51,1964.235,12876.7,38.280998,30.280001,1700.77,41.290001,2858.019
2018-09-20,30.73,1981.806,12949.59,38.639999,30.549999,1725.05,41.630001,2886.802
2018-09-21,30.75,1994.965,12981.54,38.400002,30.65,1734.81,41.799999,2908.697
2018-09-24,30.559999,1989.251,12947.47,38.297001,30.549999,1729.19,41.279999,2902.476
2018-09-25,30.48,1996.994,12953.91,38.509998,30.73,1736.51,41.540001,2915.667
2018-09-26,30.360001,1996.291,12964.15,38.400002,30.780001,1736.31,41.139999,2908.434
2018-09-27,30.43,1985.895,12913.78,38.330002,30.73,1732.74,41.259998,2896.465
2018-09-28,30.34,1973.599,12887.89,38.200001,30.459999,1709.28,41,2872.907
2018-10-01,30.51,1970.264,12855.78,38.23,30.709999,1708.01,41.099998,2862.854
2018-10-02,30.51,1961.057,12781.1,37.813,30.42,1695.28,40.66,2854.352
2018-10-03,30.549999,1957.334,12762.62,37.895,30.360001,1701.3,40.32,2848.083
2018-10-04,30.459999,1941.638,12655.77,37.34,29.759001,1680.83,39.400002,2843.18
2018-10-05,30.32,1927.139,12584.13,37.199001,29.549999,1665,39.220001,2824.445
2018-10-08,30.379999,1910.135,12523.23,36.860001,29.379999,1641.93,39.290001,2801.845
2018-10-09,30.360001,1903.142,12519.2,36.740002,29.370001,1645.1,39.189999,2797.851
2018-10-10,29.540001,1893.464,12447.1,36.23,28.4,1628.28,38.099998,2804.443
2018-10-11,28.870001,1851.205,12242.7,35.923,28.049999,1599.48,37.759998,2740.201
2018-10-12,29.07,1850.755,12210.41,35.919998,28.33,1595.8,38.720001,2728.406
2018-10-15,29.02,1847.988,12190.99,35.881001,28.23,1602.03,38.34,2729.473
2018-10-16,29.5,1867.552,12311.81,36.455002,28.75,1625.2,39.220001,2751.906
2018-10-17,29.5,1866.208,12324.09,36.040001,28.559999,1611.66,38.75,2751.39
2018-10-18,29.15,1852.352,12303.93,35.700001,28.030001,1597.71,37.740002,2736.08
2018-10-19,29.25,1849.368,12304.54,35.98,28.17,1597.72,38.09,2733.361
2018-10-22,28.98,1840.618,12277.5,35.75,28.181,1587.28,38.490002,2716.661
2018-10-23,28.790001,1809.129,12149.13,35.592999,27.73,1562.2,38.110001,2674.578
2018-10-24,27.959999,1797.609,12123.67,34.84,26.85,1549.47,37,2654.318
2018-10-25,28.389999,1784.142,12096.78,35.049999,27.299999,1555.17,37.700001,2634.255
2018-10-26,28.030001,1777.763,12064.9,34.900002,27.049999,1542.44,37.41,2627.309
2018-10-29,27.98,1785.297,12078.85,34.709999,26.82,1558.19,36.68,2644.572
2018-10-30,28.379999,1788.763,12121.18,35.02,27.23,1555.01,37.43,2646.643
2018-10-31,28.6,1815.167,12218.57,35.341,27.49,1577.24,37.860001,2679.145
2018-11-01,28.84,1826.251,12272.24,35.643002,27.85,1592.47,39.220001,2692.783
